 C_Mass(GeV)   N_Mass(GeV)    tau(ns)    Init_xs(fb)     EAxEE          TAxTE         EAxEExTAxTE      total_eff     xs100(fb)     xslim(fb)         Ntr          r       MCev 
    500.235     500.062         10.000     16.870      2.8422e-01      2.9148e-02      8.2846e-03      3.5586e-03    6.003e-02     6.182e+01       2.17e+00    2.73e-01    9167180 
    599.890     599.717         0.010      7.048      3.5163e-01      0.0000e+00      0.0000e+00      0.0000e+00    0.000e+00           nan       0.00e+00    0.00e+00    0 
    599.890     599.717         0.015      7.048      3.5163e-01      2.0518e-07      7.2146e-08      2.8729e-08    2.025e-07     7.658e+06       7.31e-06    9.20e-07    3 
    599.890     599.717         0.020      7.048      3.5163e-01      1.3467e-06      4.7352e-07      1.8173e-07    1.281e-06     1.211e+06       4.62e-05    5.82e-06    25 
    599.890     599.717         0.025      7.048      3.5163e-01      6.7611e-06      2.3774e-06      8.9630e-07    6.317e-06     2.455e+05       2.28e-04    2.87e-05    104 
    599.890     599.717         0.030      7.048      3.5163e-01      2.2677e-05      7.9741e-06      3.0801e-06    2.171e-05     7.143e+04       7.84e-04    9.87e-05    285 
    599.890     599.717         0.040      7.048      3.5163e-01      1.0252e-04      3.6049e-05      1.3775e-05    9.708e-05     1.597e+04       3.50e-03    4.41e-04    1237 
    599.890     599.717         0.050      7.048      3.5163e-01      3.5246e-04      1.2394e-04      4.7644e-05    3.358e-04     4.618e+03       1.21e-02    1.53e-03    3649 
    599.890     599.717         0.060      7.048      3.5163e-01      7.6393e-04      2.6862e-04      1.0349e-04    7.294e-04     2.126e+03       2.63e-02    3.32e-03    7402 
    599.890     599.717         0.070      7.048      3.5163e-01      1.4439e-03      5.0771e-04      1.9551e-04    1.378e-03     1.125e+03       4.97e-02    6.26e-03    13009 
    599.890     599.717         0.080      7.048      3.5163e-01      2.3480e-03      8.2562e-04      3.1991e-04    2.255e-03     6.877e+02       8.14e-02    1.02e-02    20086 
    599.890     599.717         0.090      7.048      3.5163e-01      3.5164e-03      1.2365e-03      4.7927e-04    3.378e-03     4.590e+02       1.22e-01    1.54e-02    29134 
    599.890     599.717         0.100      7.048      3.5163e-01      4.8850e-03      1.7177e-03      6.6630e-04    4.696e-03     3.302e+02       1.70e-01    2.13e-02    39157 
    599.890     599.717         0.150      7.048      3.5163e-01      1.4255e-02      5.0124e-03      1.9507e-03    1.375e-02     1.128e+02       4.96e-01    6.25e-02    105897 
    599.890     599.717         0.200      7.048      3.5163e-01      2.5588e-02      8.9976e-03      3.5086e-03    2.473e-02     6.270e+01       8.93e-01    1.12e-01    184606 
    599.890     599.717         0.250      7.048      3.5163e-01      3.6883e-02      1.2969e-02      5.0720e-03    3.575e-02     4.337e+01       1.29e+00    1.62e-01    266079 
    599.890     599.717         0.300      7.048      3.5163e-01      4.7142e-02      1.6576e-02      6.4956e-03    4.578e-02     3.387e+01       1.65e+00    2.08e-01    342505 
    599.890     599.717         0.400      7.048      3.5163e-01      6.3584e-02      2.2358e-02      8.7949e-03    6.198e-02     2.501e+01       2.24e+00    2.82e-01    477329 
    599.890     599.717         0.500      7.048      3.5163e-01      7.4895e-02      2.6335e-02      1.0364e-02    7.304e-02     2.123e+01       2.64e+00    3.32e-01    586052 
    599.890     599.717         0.600      7.048      3.5163e-01      8.2588e-02      2.9040e-02      1.1446e-02    8.067e-02     1.922e+01       2.91e+00    3.67e-01    673924 
    599.890     599.717         0.700      7.048      3.5163e-01      8.7562e-02      3.0790e-02      1.2139e-02    8.555e-02     1.812e+01       3.09e+00    3.89e-01    745774 
    599.890     599.717         0.800      7.048      3.5163e-01      9.0753e-02      3.1911e-02      1.2586e-02    8.870e-02     1.748e+01       3.20e+00    4.03e-01    805098 
    599.890     599.717         0.900      7.048      3.5163e-01      9.2666e-02      3.2584e-02      1.2848e-02    9.055e-02     1.712e+01       3.27e+00    4.12e-01    855377 
    599.890     599.717         1.000      7.048      3.5163e-01      9.3558e-02      3.2898e-02      1.2965e-02    9.137e-02     1.697e+01       3.30e+00    4.15e-01    896151 
    599.890     599.717         1.500      7.048      3.5163e-01      9.0439e-02      3.1801e-02      1.2510e-02    8.817e-02     1.759e+01       3.18e+00    4.01e-01    1024039 
    599.890     599.717         2.000      7.048      3.5163e-01      8.3565e-02      2.9384e-02      1.1530e-02    8.125e-02     1.908e+01       2.93e+00    3.69e-01    1087952 
    599.890     599.717         2.500      7.048      3.5163e-01      7.6614e-02      2.6940e-02      1.0552e-02    7.436e-02     2.085e+01       2.68e+00    3.38e-01    1125752 
    599.890     599.717         3.000      7.048      3.5163e-01      7.0104e-02      2.4651e-02      9.6205e-03    6.780e-02     2.287e+01       2.45e+00    3.08e-01    1147211 
    599.890     599.717         4.000      7.048      3.5163e-01      5.9824e-02      2.1036e-02      8.1894e-03    5.771e-02     2.686e+01       2.08e+00    2.62e-01    1171193 
    599.890     599.717         5.000      7.048      3.5163e-01      5.1949e-02      1.8267e-02      7.0985e-03    5.003e-02     3.099e+01       1.81e+00    2.27e-01    1183129 
    599.890     599.717         6.000      7.048      3.5163e-01      4.5611e-02      1.6038e-02      6.2197e-03    4.383e-02     3.537e+01       1.58e+00    1.99e-01    1188778 
    599.890     599.717         7.000      7.048      3.5163e-01      4.0734e-02      1.4323e-02      5.5450e-03    3.908e-02     3.968e+01       1.41e+00    1.78e-01    1191875 
    599.890     599.717         8.000      7.048      3.5163e-01      3.6947e-02      1.2992e-02      5.0210e-03    3.539e-02     4.382e+01       1.28e+00    1.61e-01    1193669 
    599.890     599.717         9.000      7.048      3.5163e-01      3.3718e-02      1.1856e-02      4.5766e-03    3.225e-02     4.807e+01       1.16e+00    1.47e-01    1195306 
    599.890     599.717         10.000     7.048      3.5163e-01      3.0938e-02      1.0879e-02      4.2000e-03    2.960e-02     5.238e+01       1.07e+00    1.35e-01    1195984 
    700.065     699.891         0.010      3.154      4.1105e-01      0.0000e+00      0.0000e+00      0.0000e+00    0.000e+00           nan       0.00e+00    0.00e+00    0 
    700.065     699.891         0.015      3.154      4.1105e-01      1.7462e-09      7.1776e-10      2.6031e-10    8.210e-10     8.452e+08       2.96e-08    3.73e-09    1 
    700.065     699.891         0.020      3.154      4.1105e-01      5.8820e-07      2.4178e-07      8.6784e-08    2.737e-07     2.535e+06       9.88e-06    1.24e-06    20 
    700.065     699.891         0.025      3.154      4.1105e-01      4.5309e-06      1.8624e-06      7.0123e-07    2.212e-06     3.137e+05       7.98e-05    1.01e-05    93 
    700.065     699.891         0.030      3.154      4.1105e-01      1.5677e-05      6.4440e-06      2.3860e-06    7.525e-06     9.220e+04       2.72e-04    3.42e-05    258 
    700.065     699.891         0.040      3.154      4.1105e-01      7.4803e-05      3.0748e-05      1.1187e-05    3.528e-05     1.967e+04       1.27e-03    1.60e-04    1137 
    700.065     699.891         0.050      3.154      4.1105e-01      2.4108e-04      9.9094e-05      3.7128e-05    1.171e-04     5.926e+03       4.23e-03    5.32e-04    3269 
    700.065     699.891         0.060      3.154      4.1105e-01      5.8671e-04      2.4117e-04      8.6663e-05    2.733e-04     2.539e+03       9.87e-03    1.24e-03    7109 
    700.065     699.891         0.070      3.154      4.1105e-01      1.1111e-03      4.5673e-04      1.6622e-04    5.242e-04     1.324e+03       1.89e-02    2.38e-03    12603 
    700.065     699.891         0.080      3.154      4.1105e-01      1.8449e-03      7.5836e-04      2.7743e-04    8.750e-04     7.930e+02       3.16e-02    3.98e-03    19959 
    700.065     699.891         0.090      3.154      4.1105e-01      2.8188e-03      1.1587e-03      4.2435e-04    1.338e-03     5.184e+02       4.83e-02    6.08e-03    29317 
    700.065     699.891         0.100      3.154      4.1105e-01      4.0110e-03      1.6487e-03      6.0128e-04    1.896e-03     3.659e+02       6.85e-02    8.62e-03    40044 
    700.065     699.891         0.150      3.154      4.1105e-01      1.2521e-02      5.1468e-03      1.8787e-03    5.925e-03     1.171e+02       2.14e-01    2.69e-02    113445 
    700.065     699.891         0.200      3.154      4.1105e-01      2.3083e-02      9.4884e-03      3.4687e-03    1.094e-02     6.342e+01       3.95e-01    4.97e-02    203163 
    700.065     699.891         0.250      3.154      4.1105e-01      3.3745e-02      1.3871e-02      5.0839e-03    1.603e-02     4.327e+01       5.79e-01    7.29e-02    294143 
    700.065     699.891         0.300      3.154      4.1105e-01      4.3788e-02      1.7999e-02      6.5970e-03    2.081e-02     3.335e+01       7.51e-01    9.46e-02    383971 
    700.065     699.891         0.400      3.154      4.1105e-01      6.0213e-02      2.4751e-02      9.1113e-03    2.874e-02     2.415e+01       1.04e+00    1.31e-01    544153 
    700.065     699.891         0.500      3.154      4.1105e-01      7.2091e-02      2.9633e-02      1.0934e-02    3.448e-02     2.012e+01       1.24e+00    1.57e-01    675990 
    700.065     699.891         0.600      3.154      4.1105e-01      8.0211e-02      3.2970e-02      1.2172e-02    3.839e-02     1.807e+01       1.39e+00    1.74e-01    783245 
    700.065     699.891         0.700      3.154      4.1105e-01      8.5944e-02      3.5327e-02      1.3043e-02    4.114e-02     1.687e+01       1.48e+00    1.87e-01    873029 
    700.065     699.891         0.800      3.154      4.1105e-01      8.9632e-02      3.6843e-02      1.3629e-02    4.299e-02     1.614e+01       1.55e+00    1.95e-01    945746 
    700.065     699.891         0.900      3.154      4.1105e-01      9.1978e-02      3.7808e-02      1.3974e-02    4.407e-02     1.574e+01       1.59e+00    2.00e-01    1007427 
    700.065     699.891         1.000      3.154      4.1105e-01      9.3090e-02      3.8264e-02      1.4144e-02    4.461e-02     1.555e+01       1.61e+00    2.03e-01    1057603 
    700.065     699.891         1.500      3.154      4.1105e-01      9.1459e-02      3.7594e-02      1.3864e-02    4.373e-02     1.587e+01       1.58e+00    1.99e-01    1221103 
    700.065     699.891         2.000      3.154      4.1105e-01      8.5331e-02      3.5075e-02      1.2922e-02    4.075e-02     1.703e+01       1.47e+00    1.85e-01    1304879 
    700.065     699.891         2.500      3.154      4.1105e-01      7.8758e-02      3.2373e-02      1.1889e-02    3.750e-02     1.850e+01       1.35e+00    1.70e-01    1352966 
    700.065     699.891         3.000      3.154      4.1105e-01      7.2526e-02      2.9812e-02      1.0927e-02    3.446e-02     2.013e+01       1.24e+00    1.57e-01    1382302 
    700.065     699.891         4.000      3.154      4.1105e-01      6.2155e-02      2.5549e-02      9.3243e-03    2.941e-02     2.359e+01       1.06e+00    1.34e-01    1414359 
    700.065     699.891         5.000      3.154      4.1105e-01      5.4098e-02      2.2237e-02      8.1128e-03    2.559e-02     2.712e+01       9.24e-01    1.16e-01    1430126 
    700.065     699.891         6.000      3.154      4.1105e-01      4.7816e-02      1.9655e-02      7.1531e-03    2.256e-02     3.076e+01       8.14e-01    1.03e-01    1439448 
    700.065     699.891         7.000      3.154      4.1105e-01      4.3023e-02      1.7685e-02      6.4195e-03    2.025e-02     3.427e+01       7.31e-01    9.20e-02    1443557 
    700.065     699.891         8.000      3.154      4.1105e-01      3.8915e-02      1.5996e-02      5.8000e-03    1.829e-02     3.793e+01       6.60e-01    8.31e-02    1447194 
    700.065     699.891         9.000      3.154      4.1105e-01      3.5471e-02      1.4580e-02      5.2872e-03    1.668e-02     4.161e+01       6.02e-01    7.58e-02    1448110 
    700.065     699.891         10.000      3.154      4.1105e-01      3.2615e-02      1.3407e-02      4.8549e-03    1.531e-02     4.532e+01       5.53e-01    6.96e-02    1449709 
