 C_Mass(GeV)   N_Mass(GeV)    tau(ns)    Init_xs(fb)     EAxEE          TAxTE         EAxEExTAxTE      total_eff     xs100(fb)     xslim(fb)         Ntr          r       MCev 
    500.211     500.000         10.000      231.307      3.0092e-01      1.7260e-02      5.1939e-03      1.3167e-03    3.046e-01     1.671e+02       1.10e+01    1.38e+00    51868 
    600.212     600.000         0.010      84.990      3.6348e-01      0.0000e+00      0.0000e+00      0.0000e+00    0.000e+00     nan       0.00e+00    0.00e+00    0 
    600.212     600.000         0.015      84.990      3.6348e-01      1.1490e-05      4.1764e-06      8.5889e-07    7.300e-05     2.561e+05       2.64e-03    3.32e-04    6 
    600.212     600.000         0.020      84.990      3.6348e-01      5.4112e-05      1.9669e-05      4.7167e-06    4.009e-04     4.664e+04       1.45e-02    1.82e-03    46 
    600.212     600.000         0.025      84.990      3.6348e-01      2.3476e-04      8.5331e-05      2.1677e-05    1.842e-03     1.015e+04       6.65e-02    8.37e-03    145 
    600.212     600.000         0.030      84.990      3.6348e-01      5.0467e-04      1.8344e-04      4.4130e-05    3.751e-03     4.985e+03       1.35e-01    1.70e-02    297 
    600.212     600.000         0.040      84.990      3.6348e-01      1.7111e-03      6.2197e-04      1.4791e-04    1.257e-02     1.487e+03       4.54e-01    5.71e-02    843 
    600.212     600.000         0.050      84.990      3.6348e-01      3.6542e-03      1.3282e-03      3.1579e-04    2.684e-02     6.967e+02       9.69e-01    1.22e-01    1646 
    600.212     600.000         0.060      84.990      3.6348e-01      6.3949e-03      2.3244e-03      5.5357e-04    4.705e-02     3.974e+02       1.70e+00    2.14e-01    2847 
    600.212     600.000         0.070      84.990      3.6348e-01      9.8635e-03      3.5852e-03      8.5769e-04    7.289e-02     2.565e+02       2.63e+00    3.31e-01    4073 
    600.212     600.000         0.080      84.990      3.6348e-01      1.3238e-02      4.8118e-03      1.1264e-03    9.573e-02     1.953e+02       3.46e+00    4.35e-01    5519 
    600.212     600.000         0.090      84.990      3.6348e-01      1.7840e-02      6.4847e-03      1.5367e-03    1.306e-01     1.432e+02       4.71e+00    5.94e-01    7157 
    600.212     600.000         0.100      84.990      3.6348e-01      2.1798e-02      7.9233e-03      1.8632e-03    1.584e-01     1.181e+02       5.72e+00    7.20e-01    8832 
    600.212     600.000         0.150      84.990      3.6348e-01      4.3440e-02      1.5790e-02      3.6902e-03    3.136e-01     5.962e+01       1.13e+01    1.43e+00    16838 
    600.212     600.000         0.200      84.990      3.6348e-01      6.1340e-02      2.2296e-02      5.1858e-03    4.407e-01     4.242e+01       1.59e+01    2.00e+00    24043 
    600.212     600.000         0.250      84.990      3.6348e-01      7.5762e-02      2.7538e-02      6.3768e-03    5.420e-01     3.450e+01       1.96e+01    2.46e+00    30295 
    600.212     600.000         0.300      84.990      3.6348e-01      8.5175e-02      3.0960e-02      7.1393e-03    6.068e-01     3.082e+01       2.19e+01    2.76e+00    35145 
    600.212     600.000         0.400      84.990      3.6348e-01      9.7348e-02      3.5384e-02      8.1516e-03    6.928e-01     2.699e+01       2.50e+01    3.15e+00    42964 
    600.212     600.000         0.500      84.990      3.6348e-01      1.0251e-01      3.7261e-02      8.5865e-03    7.298e-01     2.562e+01       2.63e+01    3.32e+00    48345 
    600.212     600.000         0.600      84.990      3.6348e-01      1.0363e-01      3.7668e-02      8.6784e-03    7.376e-01     2.535e+01       2.66e+01    3.35e+00    51985 
    600.212     600.000         0.700      84.990      3.6348e-01      1.0300e-01      3.7440e-02      8.6002e-03    7.309e-01     2.558e+01       2.64e+01    3.32e+00    54760 
    600.212     600.000         0.800      84.990      3.6348e-01      1.0069e-01      3.6601e-02      8.3729e-03    7.116e-01     2.628e+01       2.57e+01    3.23e+00    56924 
    600.212     600.000         0.900      84.990      3.6348e-01      9.8079e-02      3.5650e-02      8.1834e-03    6.955e-01     2.688e+01       2.51e+01    3.16e+00    58509 
    600.212     600.000         1.000      84.990      3.6348e-01      9.4569e-02      3.4374e-02      7.8641e-03    6.684e-01     2.798e+01       2.41e+01    3.04e+00    59611 
    600.212     600.000         1.500      84.990      3.6348e-01      8.0938e-02      2.9420e-02      6.7201e-03    5.711e-01     3.274e+01       2.06e+01    2.60e+00    63506 
    600.212     600.000         2.000      84.990      3.6348e-01      6.9722e-02      2.5343e-02      5.7809e-03    4.913e-01     3.806e+01       1.77e+01    2.23e+00    65076 
    600.212     600.000         2.500      84.990      3.6348e-01      6.0907e-02      2.2139e-02      5.0100e-03    4.258e-01     4.391e+01       1.54e+01    1.94e+00    65814 
    600.212     600.000         3.000      84.990      3.6348e-01      5.2941e-02      1.9243e-02      4.3506e-03    3.698e-01     5.057e+01       1.33e+01    1.68e+00    65940 
    600.212     600.000         4.000      84.990      3.6348e-01      4.3082e-02      1.5660e-02      3.5327e-03    3.002e-01     6.228e+01       1.08e+01    1.36e+00    66332 
    600.212     600.000         5.000      84.990      3.6348e-01      3.5850e-02      1.3031e-02      2.9410e-03    2.500e-01     7.481e+01       9.02e+00    1.14e+00    66485 
    600.212     600.000         6.000      84.990      3.6348e-01      3.0691e-02      1.1156e-02      2.5052e-03    2.129e-01     8.782e+01       7.69e+00    9.68e-01    66351 
    600.212     600.000         7.000      84.990      3.6348e-01      2.7703e-02      1.0070e-02      2.2509e-03    1.913e-01     9.774e+01       6.91e+00    8.70e-01    66494 
    600.212     600.000         8.000      84.990      3.6348e-01      2.4522e-02      8.9134e-03      2.0014e-03    1.701e-01     1.099e+02       6.14e+00    7.73e-01    66311 
    600.212     600.000         9.000      84.990      3.6348e-01      2.2332e-02      8.1175e-03      1.8306e-03    1.556e-01     1.202e+02       5.62e+00    7.07e-01    66351 
    600.212     600.000         10.000      84.990      3.6348e-01      1.9784e-02      7.1913e-03      1.6065e-03    1.365e-01     1.369e+02       4.93e+00    6.21e-01    66280 
   700.213     700.000         0.010      34.908      4.1728e-01      0.0000e+00      0.0000e+00      0.0000e+00    0.000e+00     nan       0.00e+00    0.00e+00    0 
    700.213     700.000         0.015      34.908      4.1728e-01      2.3167e-06      9.6671e-07      2.8701e-07    1.002e-05     7.665e+05       3.62e-04    4.55e-05    4 
    700.213     700.000         0.020      34.908      4.1728e-01      3.5953e-05      1.5002e-05      3.0387e-06    1.061e-04     7.240e+04       3.83e-03    4.82e-04    26 
    700.213     700.000         0.025      34.908      4.1728e-01      1.0943e-04      4.5664e-05      1.1430e-05    3.990e-04     1.925e+04       1.44e-02    1.81e-03    103 
    700.213     700.000         0.030      34.908      4.1728e-01      2.8047e-04      1.1703e-04      2.3710e-05    8.277e-04     9.279e+03       2.99e-02    3.76e-03    212 
    700.213     700.000         0.040      34.908      4.1728e-01      1.0028e-03      4.1844e-04      9.2869e-05    3.242e-03     2.369e+03       1.17e-01    1.47e-02    630 
    700.213     700.000         0.050      34.908      4.1728e-01      2.3360e-03      9.7476e-04      2.1303e-04    7.436e-03     1.033e+03       2.68e-01    3.38e-02    1409 
    700.213     700.000         0.060      34.908      4.1728e-01      4.4583e-03      1.8603e-03      4.0068e-04    1.399e-02     5.491e+02       5.05e-01    6.36e-02    2438 
    700.213     700.000         0.070      34.908      4.1728e-01      7.1006e-03      2.9629e-03      6.3453e-04    2.215e-02     3.467e+02       8.00e-01    1.01e-01    3691 
    700.213     700.000         0.080      34.908      4.1728e-01      1.0132e-02      4.2281e-03      8.9629e-04    3.129e-02     2.455e+02       1.13e+00    1.42e-01    5183 
    700.213     700.000         0.090      34.908      4.1728e-01      1.3700e-02      5.7166e-03      1.2153e-03    4.242e-02     1.810e+02       1.53e+00    1.93e-01    6735 
    700.213     700.000         0.100      34.908      4.1728e-01      1.7488e-02      7.2975e-03      1.5540e-03    5.425e-02     1.416e+02       1.96e+00    2.47e-01    8313 
    700.213     700.000         0.150      34.908      4.1728e-01      3.7733e-02      1.5745e-02      3.3297e-03    1.162e-01     6.607e+01       4.20e+00    5.28e-01    17463 
    700.213     700.000         0.200      34.908      4.1728e-01      5.5989e-02      2.3363e-02      4.9005e-03    1.711e-01     4.489e+01       6.18e+00    7.78e-01    25825 
    700.213     700.000         0.250      34.908      4.1728e-01      7.0301e-02      2.9335e-02      6.1357e-03    2.142e-01     3.586e+01       7.73e+00    9.74e-01    33063 
    700.213     700.000         0.300      34.908      4.1728e-01      8.0087e-02      3.3418e-02      7.0063e-03    2.446e-01     3.140e+01       8.83e+00    1.11e+00    38732 
    700.213     700.000         0.400      34.908      4.1728e-01      9.3966e-02      3.9210e-02      8.1657e-03    2.850e-01     2.694e+01       1.03e+01    1.30e+00    48155 
    700.213     700.000         0.500      34.908      4.1728e-01      1.0195e-01      4.2540e-02      8.8556e-03    3.091e-01     2.484e+01       1.12e+01    1.41e+00    54816 
    700.213     700.000         0.600      34.908      4.1728e-01      1.0361e-01      4.3233e-02      8.9979e-03    3.141e-01     2.445e+01       1.13e+01    1.43e+00    59715 
    700.213     700.000         0.700      34.908      4.1728e-01      1.0373e-01      4.3283e-02      8.9978e-03    3.141e-01     2.445e+01       1.13e+01    1.43e+00    63492 
    700.213     700.000         0.800      34.908      4.1728e-01      1.0256e-01      4.2796e-02      8.9141e-03    3.112e-01     2.468e+01       1.12e+01    1.41e+00    66070 
    700.213     700.000         0.900      34.908      4.1728e-01      1.0075e-01      4.2042e-02      8.7619e-03    3.059e-01     2.511e+01       1.10e+01    1.39e+00    67939 
    700.213     700.000         1.000      34.908      4.1728e-01      9.8321e-02      4.1027e-02      8.5078e-03    2.970e-01     2.586e+01       1.07e+01    1.35e+00    69885 
    700.213     700.000         1.500      34.908      4.1728e-01      8.4918e-02      3.5434e-02      7.3488e-03    2.565e-01     2.994e+01       9.26e+00    1.17e+00    74638 
    700.213     700.000         2.000      34.908      4.1728e-01      7.2948e-02      3.0439e-02      6.3573e-03    2.219e-01     3.461e+01       8.01e+00    1.01e+00    76465 
    700.213     700.000         2.500      34.908      4.1728e-01      6.4198e-02      2.6788e-02      5.5276e-03    1.930e-01     3.980e+01       6.97e+00    8.77e-01    77432 
    700.213     700.000         3.000      34.908      4.1728e-01      5.6468e-02      2.3563e-02      4.8716e-03    1.701e-01     4.516e+01       6.14e+00    7.73e-01    77838 
    700.213     700.000         4.000      34.908      4.1728e-01      4.6237e-02      1.9293e-02      3.9760e-03    1.388e-01     5.533e+01       5.01e+00    6.31e-01    78228 
    700.213     700.000         5.000      34.908      4.1728e-01      3.8492e-02      1.6062e-02      3.3348e-03    1.164e-01     6.597e+01       4.20e+00    5.29e-01    78269 
    700.213     700.000         6.000      34.908      4.1728e-01      3.3646e-02      1.4040e-02      2.8940e-03    1.010e-01     7.602e+01       3.65e+00    4.59e-01    78466 
    700.213     700.000         7.000      34.908      4.1728e-01      2.9577e-02      1.2342e-02      2.5718e-03    8.977e-02     8.554e+01       3.24e+00    4.08e-01    78264 
    700.213     700.000         8.000      34.908      4.1728e-01      2.6257e-02      1.0956e-02      2.2791e-03    7.956e-02     9.653e+01       2.87e+00    3.62e-01    78229 
    700.213     700.000         9.000      34.908      4.1728e-01      2.3673e-02      9.8783e-03      2.0113e-03    7.021e-02     1.094e+02       2.53e+00    3.19e-01    78244 
    700.213     700.000         10.000      34.908      4.1728e-01      2.1815e-02      9.1029e-03      1.8733e-03    6.539e-02     1.174e+02       2.36e+00    2.97e-01    78112 
    800.214     800.000         0.010      15.539      4.4649e-01      2.2181e-07      9.9037e-08      1.5898e-08    2.470e-07     1.384e+07       8.92e-06    1.12e-06    1 
    800.214     800.000         0.015      15.539      4.4649e-01      2.1141e-06      9.4392e-07      3.9136e-07    6.081e-06     5.621e+05       2.20e-04    2.76e-05    21 
    800.214     800.000         0.020      15.539      4.4649e-01      1.4322e-05      6.3946e-06      1.4559e-06    2.262e-05     1.511e+05       8.17e-04    1.03e-04    165 
    800.214     800.000         0.025      15.539      4.4649e-01      5.9180e-05      2.6423e-05      5.5628e-06    8.644e-05     3.955e+04       3.12e-03    3.93e-04    608 
    800.214     800.000         0.030      15.539      4.4649e-01      1.6362e-04      7.3053e-05      1.5319e-05    2.380e-04     1.436e+04       8.59e-03    1.08e-03    1436 
    800.214     800.000         0.040      15.539      4.4649e-01      6.3649e-04      2.8418e-04      6.0465e-05    9.395e-04     3.638e+03       3.39e-02    4.27e-03    4933 
    800.214     800.000         0.050      15.539      4.4649e-01      1.7144e-03      7.6545e-04      1.5856e-04    2.464e-03     1.387e+03       8.89e-02    1.12e-02    11541 
    800.214     800.000         0.060      15.539      4.4649e-01      3.3184e-03      1.4816e-03      3.0601e-04    4.755e-03     7.189e+02       1.72e-01    2.16e-02    21132 
    800.214     800.000         0.070      15.539      4.4649e-01      5.5231e-03      2.4660e-03      5.0764e-04    7.888e-03     4.334e+02       2.85e-01    3.59e-02    32894 
    800.214     800.000         0.080      15.539      4.4649e-01      8.1665e-03      3.6462e-03      7.4458e-04    1.157e-02     2.955e+02       4.18e-01    5.26e-02    47066 
    800.214     800.000         0.090      15.539      4.4649e-01      1.1383e-02      5.0824e-03      1.0345e-03    1.608e-02     2.127e+02       5.80e-01    7.31e-02    63166 
    800.214     800.000         0.100      15.539      4.4649e-01      1.4658e-02      6.5444e-03      1.3202e-03    2.051e-02     1.666e+02       7.41e-01    9.32e-02    79895 
    800.214     800.000         0.150      15.539      4.4649e-01      3.3486e-02      1.4951e-02      2.9841e-03    4.637e-02     7.372e+01       1.67e+00    2.11e-01    172115 
    800.214     800.000         0.200      15.539      4.4649e-01      5.1257e-02      2.2886e-02      4.5403e-03    7.055e-02     4.845e+01       2.55e+00    3.21e-01    261125 
    800.214     800.000         0.250      15.539      4.4649e-01      6.6273e-02      2.9590e-02      5.8330e-03    9.064e-02     3.772e+01       3.27e+00    4.12e-01    340774 
    800.214     800.000         0.300      15.539      4.4649e-01      7.7476e-02      3.4592e-02      6.8136e-03    1.059e-01     3.229e+01       3.82e+00    4.81e-01    406892 
    800.214     800.000         0.400      15.539      4.4649e-01      9.2394e-02      4.1253e-02      8.0828e-03    1.256e-01     2.722e+01       4.53e+00    5.71e-01    512148 
    800.214     800.000         0.500      15.539      4.4649e-01      1.0034e-01      4.4802e-02      8.7540e-03    1.360e-01     2.513e+01       4.91e+00    6.18e-01    588738 
    800.214     800.000         0.600      15.539      4.4649e-01      1.0424e-01      4.6541e-02      9.0954e-03    1.413e-01     2.419e+01       5.10e+00    6.42e-01    645040 
    800.214     800.000         0.700      15.539      4.4649e-01      1.0479e-01      4.6786e-02      9.1385e-03    1.420e-01     2.407e+01       5.13e+00    6.45e-01    685855 
    800.214     800.000         0.800      15.539      4.4649e-01      1.0439e-01      4.6608e-02      9.0722e-03    1.410e-01     2.425e+01       5.09e+00    6.41e-01    719463 
    800.214     800.000         0.900      15.539      4.4649e-01      1.0294e-01      4.5962e-02      8.9602e-03    1.392e-01     2.455e+01       5.03e+00    6.33e-01    745404 
    800.214     800.000         1.000      15.539      4.4649e-01      1.0063e-01      4.4932e-02      8.7411e-03    1.358e-01     2.517e+01       4.90e+00    6.17e-01    764345 
    800.214     800.000         1.500      15.539      4.4649e-01      8.7668e-02      3.9143e-02      7.6133e-03    1.183e-01     2.890e+01       4.27e+00    5.38e-01    821124 
    800.214     800.000         2.000      15.539      4.4649e-01      7.6309e-02      3.4071e-02      6.6077e-03    1.027e-01     3.329e+01       3.71e+00    4.67e-01    846567 
    800.214     800.000         2.500      15.539      4.4649e-01      6.7123e-02      2.9970e-02      5.8016e-03    9.015e-02     3.792e+01       3.25e+00    4.10e-01    858605 
    800.214     800.000         3.000      15.539      4.4649e-01      5.9373e-02      2.6509e-02      5.1180e-03    7.953e-02     4.299e+01       2.87e+00    3.61e-01    864950 
    800.214     800.000         4.000      15.539      4.4649e-01      4.8725e-02      2.1755e-02      4.1931e-03    6.515e-02     5.247e+01       2.35e+00    2.96e-01    871655 
    800.214     800.000         5.000      15.539      4.4649e-01      4.0945e-02      1.8281e-02      3.5309e-03    5.486e-02     6.231e+01       1.98e+00    2.49e-01    872630 
    800.214     800.000         6.000      15.539      4.4649e-01      3.5505e-02      1.5853e-02      3.0370e-03    4.719e-02     7.244e+01       1.70e+00    2.15e-01    873672 
    800.214     800.000         7.000      15.539      4.4649e-01      3.1040e-02      1.3859e-02      2.6480e-03    4.115e-02     8.308e+01       1.49e+00    1.87e-01    873190 
    800.214     800.000         8.000      15.539      4.4649e-01      2.7687e-02      1.2362e-02      2.3721e-03    3.686e-02     9.275e+01       1.33e+00    1.68e-01    873407 
    800.214     800.000         9.000      15.539      4.4649e-01      2.5116e-02      1.1214e-02      2.1421e-03    3.329e-02     1.027e+02       1.20e+00    1.51e-01    872600 
    800.214     800.000         10.000      15.539      4.4649e-01      2.2794e-02      1.0177e-02      1.9456e-03    3.023e-02     1.131e+02       1.09e+00    1.37e-01    872195 
 
