 C_Mass(GeV)   N_Mass(GeV)    tau(ns)    Init_xs(fb)     EAxEE          TAxTE         EAxEExTAxTE      total_eff     xs100(fb)     xslim(fb)         Ntr          r       MCev 
    600.000     599.843         0.010      4.411      3.5760e-01      0.0000e+00      0.0000e+00      0.0000e+00    0.000e+00     nan       0.00e+00    0.00e+00    0 
    600.000     599.843         0.015      4.411      3.5760e-01      1.1191e-06      4.0020e-07      7.5867e-08    3.347e-07     2.900e+06       1.21e-05    1.52e-06    3 
    600.000     599.843         0.020      4.411      3.5760e-01      1.1463e-06      4.0992e-07      7.8789e-08    3.476e-07     2.792e+06       1.25e-05    1.58e-06    8 
    600.000     599.843         0.025      4.411      3.5760e-01      7.1563e-06      2.5591e-06      4.8758e-07    2.151e-06     4.512e+05       7.76e-05    9.78e-06    55 
    600.000     599.843         0.030      4.411      3.5760e-01      2.7899e-05      9.9768e-06      1.8883e-06    8.330e-06     1.165e+05       3.01e-04    3.79e-05    201 
    600.000     599.843         0.040      4.411      3.5760e-01      1.4624e-04      5.2296e-05      1.0484e-05    4.625e-05     2.098e+04       1.67e-03    2.10e-04    839 
    600.000     599.843         0.050      4.411      3.5760e-01      4.0062e-04      1.4326e-04      2.8290e-05    1.248e-04     7.777e+03       4.51e-03    5.67e-04    2152 
    600.000     599.843         0.060      4.411      3.5760e-01      9.4123e-04      3.3658e-04      6.5619e-05    2.895e-04     3.353e+03       1.04e-02    1.32e-03    4489 
    600.000     599.843         0.070      4.411      3.5760e-01      1.6160e-03      5.7790e-04      1.1378e-04    5.019e-04     1.933e+03       1.81e-02    2.28e-03    7322 
    600.000     599.843         0.080      4.411      3.5760e-01      2.7143e-03      9.7063e-04      1.8970e-04    8.368e-04     1.160e+03       3.02e-02    3.80e-03    11536 
    600.000     599.843         0.090      4.411      3.5760e-01      3.9585e-03      1.4156e-03      2.7707e-04    1.222e-03     7.940e+02       4.41e-02    5.56e-03    16295 
    600.000     599.843         0.100      4.411      3.5760e-01      5.4869e-03      1.9621e-03      3.8528e-04    1.700e-03     5.710e+02       6.14e-02    7.73e-03    21955 
    600.000     599.843         0.150      4.411      3.5760e-01      1.5502e-02      5.5434e-03      1.0850e-03    4.786e-03     2.028e+02       1.73e-01    2.18e-02    56945 
    600.000     599.843         0.200      4.411      3.5760e-01      2.7359e-02      9.7836e-03      1.9170e-03    8.457e-03     1.148e+02       3.05e-01    3.84e-02    98005 
    600.000     599.843         0.250      4.411      3.5760e-01      3.9241e-02      1.4033e-02      2.7451e-03    1.211e-02     8.014e+01       4.37e-01    5.50e-02    140014 
    600.000     599.843         0.300      4.411      3.5760e-01      4.9761e-02      1.7794e-02      3.4769e-03    1.534e-02     6.328e+01       5.54e-01    6.97e-02    178747 
    600.000     599.843         0.400      4.411      3.5760e-01      6.6667e-02      2.3840e-02      4.6603e-03    2.056e-02     4.721e+01       7.42e-01    9.34e-02    246294 
    600.000     599.843         0.500      4.411      3.5760e-01      7.8436e-02      2.8049e-02      5.4795e-03    2.417e-02     4.015e+01       8.73e-01    1.10e-01    301408 
    600.000     599.843         0.600      4.411      3.5760e-01      8.6724e-02      3.1012e-02      6.0622e-03    2.674e-02     3.629e+01       9.65e-01    1.22e-01    346207 
    600.000     599.843         0.700      4.411      3.5760e-01      9.1752e-02      3.2810e-02      6.4118e-03    2.828e-02     3.431e+01       1.02e+00    1.29e-01    381446 
    600.000     599.843         0.800      4.411      3.5760e-01      9.4676e-02      3.3856e-02      6.6028e-03    2.913e-02     3.332e+01       1.05e+00    1.32e-01    409783 
    600.000     599.843         0.900      4.411      3.5760e-01      9.6706e-02      3.4582e-02      6.7405e-03    2.973e-02     3.264e+01       1.07e+00    1.35e-01    434874 
    600.000     599.843         1.000      4.411      3.5760e-01      9.7494e-02      3.4864e-02      6.8021e-03    3.001e-02     3.234e+01       1.08e+00    1.36e-01    455244 
    600.000     599.843         1.500      4.411      3.5760e-01      9.4092e-02      3.3647e-02      6.5384e-03    2.884e-02     3.365e+01       1.04e+00    1.31e-01    518597 
    600.000     599.843         2.000      4.411      3.5760e-01      8.6556e-02      3.0952e-02      5.9799e-03    2.638e-02     3.679e+01       9.52e-01    1.20e-01    549273 
    600.000     599.843         2.500      4.411      3.5760e-01      7.8907e-02      2.8217e-02      5.4325e-03    2.396e-02     4.050e+01       8.65e-01    1.09e-01    566259 
    600.000     599.843         3.000      4.411      3.5760e-01      7.1721e-02      2.5648e-02      4.9156e-03    2.168e-02     4.476e+01       7.83e-01    9.86e-02    575232 
    600.000     599.843         4.000      4.411      3.5760e-01      6.0873e-02      2.1768e-02      4.1406e-03    1.827e-02     5.313e+01       6.59e-01    8.30e-02    586029 
    600.000     599.843         5.000      4.411      3.5760e-01      5.2680e-02      1.8838e-02      3.5562e-03    1.569e-02     6.186e+01       5.66e-01    7.13e-02    590010 
    600.000     599.843         6.000      4.411      3.5760e-01      4.6223e-02      1.6529e-02      3.1080e-03    1.371e-02     7.079e+01       4.95e-01    6.23e-02    592102 
    600.000     599.843         7.000      4.411      3.5760e-01      4.1131e-02      1.4709e-02      2.7539e-03    1.215e-02     7.989e+01       4.39e-01    5.52e-02    593322 
    600.000     599.843         8.000      4.411      3.5760e-01      3.7143e-02      1.3282e-02      2.4826e-03    1.095e-02     8.862e+01       3.95e-01    4.98e-02    593664 
    600.000     599.843         9.000      4.411      3.5760e-01      3.3909e-02      1.2126e-02      2.2559e-03    9.952e-03     9.752e+01       3.59e-01    4.52e-02    593918 
    600.000     599.843         10.000      4.411      3.5760e-01      3.1217e-02      1.1163e-02      2.0732e-03    9.146e-03     1.061e+02       3.30e-01    4.16e-02    593929 
   700.000     699.843         0.010      2.028      4.1093e-01      0.0000e+00      0.0000e+00      0.0000e+00    0.000e+00     nan       0.00e+00    0.00e+00    0 
    700.000     699.843         0.015      2.028      4.1093e-01      3.1615e-07      1.2991e-07      1.7978e-08    3.646e-08     1.224e+07       1.32e-06    1.66e-07    3 
    700.000     699.843         0.020      2.028      4.1093e-01      3.3916e-07      1.3937e-07      3.1501e-08    6.388e-08     6.984e+06       2.31e-06    2.90e-07    5 
    700.000     699.843         0.025      2.028      4.1093e-01      6.8846e-06      2.8291e-06      4.7907e-07    9.715e-07     4.592e+05       3.51e-05    4.42e-06    50 
    700.000     699.843         0.030      2.028      4.1093e-01      1.3858e-05      5.6946e-06      9.6540e-07    1.958e-06     2.279e+05       7.07e-05    8.90e-06    127 
    700.000     699.843         0.040      2.028      4.1093e-01      9.3868e-05      3.8573e-05      7.1335e-06    1.447e-05     3.084e+04       5.22e-04    6.58e-05    695 
    700.000     699.843         0.050      2.028      4.1093e-01      2.7807e-04      1.1427e-04      2.0656e-05    4.189e-05     1.065e+04       1.51e-03    1.90e-04    1841 
    700.000     699.843         0.060      2.028      4.1093e-01      6.6473e-04      2.7316e-04      5.0536e-05    1.025e-04     4.353e+03       3.70e-03    4.66e-04    3972 
    700.000     699.843         0.070      2.028      4.1093e-01      1.2703e-03      5.2198e-04      9.5341e-05    1.933e-04     2.308e+03       6.98e-03    8.79e-04    7018 
    700.000     699.843         0.080      2.028      4.1093e-01      2.0602e-03      8.4657e-04      1.5430e-04    3.129e-04     1.426e+03       1.13e-02    1.42e-03    11146 
    700.000     699.843         0.090      2.028      4.1093e-01      3.1550e-03      1.2965e-03      2.3475e-04    4.761e-04     9.372e+02       1.72e-02    2.16e-03    16037 
    700.000     699.843         0.100      2.028      4.1093e-01      4.3401e-03      1.7834e-03      3.2376e-04    6.566e-04     6.795e+02       2.37e-02    2.98e-03    21568 
    700.000     699.843         0.150      2.028      4.1093e-01      1.3171e-02      5.4123e-03      9.7725e-04    1.982e-03     2.251e+02       7.15e-02    9.01e-03    59372 
    700.000     699.843         0.200      2.028      4.1093e-01      2.4276e-02      9.9756e-03      1.8005e-03    3.651e-03     1.222e+02       1.32e-01    1.66e-02    105235 
    700.000     699.843         0.250      2.028      4.1093e-01      3.5420e-02      1.4555e-02      2.6258e-03    5.325e-03     8.378e+01       1.92e-01    2.42e-02    152305 
    700.000     699.843         0.300      2.028      4.1093e-01      4.5984e-02      1.8896e-02      3.4052e-03    6.905e-03     6.461e+01       2.49e-01    3.14e-02    197904 
    700.000     699.843         0.400      2.028      4.1093e-01      6.3109e-02      2.5933e-02      4.6744e-03    9.479e-03     4.707e+01       3.42e-01    4.31e-02    277331 
    700.000     699.843         0.500      2.028      4.1093e-01      7.5575e-02      3.1056e-02      5.5894e-03    1.133e-02     3.936e+01       4.09e-01    5.15e-02    343579 
    700.000     699.843         0.600      2.028      4.1093e-01      8.4383e-02      3.4675e-02      6.2456e-03    1.267e-02     3.523e+01       4.57e-01    5.76e-02    397846 
    700.000     699.843         0.700      2.028      4.1093e-01      9.0240e-02      3.7082e-02      6.6799e-03    1.355e-02     3.293e+01       4.89e-01    6.16e-02    442593 
    700.000     699.843         0.800      2.028      4.1093e-01      9.4428e-02      3.8803e-02      6.9858e-03    1.417e-02     3.149e+01       5.11e-01    6.44e-02    479733 
    700.000     699.843         0.900      2.028      4.1093e-01      9.6460e-02      3.9638e-02      7.1341e-03    1.447e-02     3.084e+01       5.22e-01    6.58e-02    509450 
    700.000     699.843         1.000      2.028      4.1093e-01      9.7586e-02      4.0101e-02      7.2249e-03    1.465e-02     3.045e+01       5.29e-01    6.66e-02    534886 
    700.000     699.843         1.500      2.028      4.1093e-01      9.5638e-02      3.9300e-02      7.0651e-03    1.433e-02     3.114e+01       5.17e-01    6.51e-02    616085 
    700.000     699.843         2.000      2.028      4.1093e-01      8.8651e-02      3.6429e-02      6.5361e-03    1.325e-02     3.366e+01       4.78e-01    6.02e-02    656857 
    700.000     699.843         2.500      2.028      4.1093e-01      8.1446e-02      3.3468e-02      5.9775e-03    1.212e-02     3.680e+01       4.38e-01    5.51e-02    679942 
    700.000     699.843         3.000      2.028      4.1093e-01      7.4586e-02      3.0650e-02      5.4653e-03    1.108e-02     4.025e+01       4.00e-01    5.04e-02    693622 
    700.000     699.843         4.000      2.028      4.1093e-01      6.3683e-02      2.6169e-02      4.6259e-03    9.381e-03     4.756e+01       3.39e-01    4.26e-02    709096 
    700.000     699.843         5.000      2.028      4.1093e-01      5.4918e-02      2.2567e-02      3.9817e-03    8.075e-03     5.525e+01       2.91e-01    3.67e-02    716449 
    700.000     699.843         6.000      2.028      4.1093e-01      4.8706e-02      2.0015e-02      3.5169e-03    7.132e-03     6.256e+01       2.57e-01    3.24e-02    720133 
    700.000     699.843         7.000      2.028      4.1093e-01      4.3164e-02      1.7737e-02      3.1132e-03    6.313e-03     7.067e+01       2.28e-01    2.87e-02    721624 
    700.000     699.843         8.000      2.028      4.1093e-01      3.9105e-02      1.6069e-02      2.8005e-03    5.679e-03     7.856e+01       2.05e-01    2.58e-02    722984 
    700.000     699.843         9.000      2.028      4.1093e-01      3.5696e-02      1.4668e-02      2.5519e-03    5.175e-03     8.621e+01       1.87e-01    2.35e-02    724394 
    700.000     699.843         10.000      2.028      4.1093e-01      3.2920e-02      1.3528e-02      2.3437e-03    4.753e-03     9.387e+01       1.72e-01    2.16e-02    724824 
   800.000     799.843         0.010      0.997      4.4515e-01      0.0000e+00      0.0000e+00      0.0000e+00    0.000e+00     nan       0.00e+00    0.00e+00    0 
    800.000     799.843         0.015      0.997      4.4515e-01      2.6005e-09      1.1576e-09      9.3261e-10    9.301e-10     2.359e+08       3.36e-08    4.23e-09    2 
    800.000     799.843         0.020      0.997      4.4515e-01      1.2222e-06      5.4406e-07      1.9466e-07    1.941e-07     1.130e+06       7.01e-06    8.82e-07    15 
    800.000     799.843         0.025      0.997      4.4515e-01      2.2918e-06      1.0202e-06      2.3134e-07    2.307e-07     9.510e+05       8.33e-06    1.05e-06    37 
    800.000     799.843         0.030      0.997      4.4515e-01      1.0365e-05      4.6141e-06      1.1074e-06    1.104e-06     1.987e+05       3.99e-05    5.02e-06    120 
    800.000     799.843         0.040      0.997      4.4515e-01      5.6754e-05      2.5264e-05      4.6658e-06    4.653e-06     4.715e+04       1.68e-04    2.12e-05    522 
    800.000     799.843         0.050      0.997      4.4515e-01      2.0419e-04      9.0895e-05      1.7048e-05    1.700e-05     1.290e+04       6.14e-04    7.73e-05    1546 
    800.000     799.843         0.060      0.997      4.4515e-01      5.0120e-04      2.2311e-04      4.1154e-05    4.104e-05     5.346e+03       1.48e-03    1.87e-04    3544 
    800.000     799.843         0.070      0.997      4.4515e-01      1.0177e-03      4.5304e-04      8.2221e-05    8.200e-05     2.676e+03       2.96e-03    3.73e-04    6541 
    800.000     799.843         0.080      0.997      4.4515e-01      1.6504e-03      7.3468e-04      1.3106e-04    1.307e-04     1.679e+03       4.72e-03    5.94e-04    10275 
    800.000     799.843         0.090      0.997      4.4515e-01      2.4873e-03      1.1072e-03      1.9703e-04    1.965e-04     1.117e+03       7.09e-03    8.93e-04    14803 
    800.000     799.843         0.100      0.997      4.4515e-01      3.5759e-03      1.5918e-03      2.8173e-04    2.810e-04     7.809e+02       1.01e-02    1.28e-03    20637 
    800.000     799.843         0.150      0.997      4.4515e-01      1.1641e-02      5.1819e-03      9.1514e-04    9.127e-04     2.404e+02       3.29e-02    4.15e-03    59805 
    800.000     799.843         0.200      0.997      4.4515e-01      2.2064e-02      9.8218e-03      1.7185e-03    1.714e-03     1.280e+02       6.19e-02    7.79e-03    108355 
    800.000     799.843         0.250      0.997      4.4515e-01      3.2868e-02      1.4631e-02      2.5520e-03    2.545e-03     8.621e+01       9.19e-02    1.16e-02    159070 
    800.000     799.843         0.300      0.997      4.4515e-01      4.3436e-02      1.9335e-02      3.3704e-03    3.361e-03     6.527e+01       1.21e-01    1.53e-02    209715 
    800.000     799.843         0.400      0.997      4.4515e-01      6.0976e-02      2.7143e-02      4.7194e-03    4.707e-03     4.662e+01       1.70e-01    2.14e-02    298341 
    800.000     799.843         0.500      0.997      4.4515e-01      7.4030e-02      3.2954e-02      5.7443e-03    5.729e-03     3.830e+01       2.07e-01    2.60e-02    373389 
    800.000     799.843         0.600      0.997      4.4515e-01      8.3595e-02      3.7212e-02      6.4729e-03    6.456e-03     3.399e+01       2.33e-01    2.93e-02    435179 
    800.000     799.843         0.700      0.997      4.4515e-01      8.9934e-02      4.0034e-02      6.9843e-03    6.966e-03     3.150e+01       2.51e-01    3.17e-02    485359 
    800.000     799.843         0.800      0.997      4.4515e-01      9.4437e-02      4.2038e-02      7.3426e-03    7.323e-03     2.996e+01       2.64e-01    3.33e-02    528543 
    800.000     799.843         0.900      0.997      4.4515e-01      9.7345e-02      4.3333e-02      7.5664e-03    7.546e-03     2.908e+01       2.72e-01    3.43e-02    563458 
    800.000     799.843         1.000      0.997      4.4515e-01      9.8695e-02      4.3934e-02      7.6640e-03    7.643e-03     2.871e+01       2.76e-01    3.47e-02    591859 
    800.000     799.843         1.500      0.997      4.4515e-01      9.7894e-02      4.3577e-02      7.5855e-03    7.565e-03     2.900e+01       2.73e-01    3.44e-02    687609 
    800.000     799.843         2.000      0.997      4.4515e-01      9.1243e-02      4.0616e-02      7.0712e-03    7.052e-03     3.111e+01       2.55e-01    3.21e-02    735425 
    800.000     799.843         2.500      0.997      4.4515e-01      8.4021e-02      3.7402e-02      6.4863e-03    6.469e-03     3.392e+01       2.34e-01    2.94e-02    761990 
    800.000     799.843         3.000      0.997      4.4515e-01      7.7577e-02      3.4533e-02      5.9846e-03    5.969e-03     3.676e+01       2.15e-01    2.71e-02    779161 
    800.000     799.843         4.000      0.997      4.4515e-01      6.6395e-02      2.9555e-02      5.1007e-03    5.087e-03     4.313e+01       1.84e-01    2.31e-02    796319 
    800.000     799.843         5.000      0.997      4.4515e-01      5.7543e-02      2.5615e-02      4.4017e-03    4.390e-03     4.998e+01       1.58e-01    2.00e-02    804844 
    800.000     799.843         6.000      0.997      4.4515e-01      5.1114e-02      2.2753e-02      3.8989e-03    3.888e-03     5.643e+01       1.40e-01    1.77e-02    808983 
    800.000     799.843         7.000      0.997      4.4515e-01      4.5567e-02      2.0284e-02      3.4705e-03    3.461e-03     6.339e+01       1.25e-01    1.57e-02    811207 
    800.000     799.843         8.000      0.997      4.4515e-01      4.1163e-02      1.8323e-02      3.1174e-03    3.109e-03     7.057e+01       1.12e-01    1.41e-02    812744 
    800.000     799.843         9.000      0.997      4.4515e-01      3.7430e-02      1.6662e-02      2.8315e-03    2.824e-03     7.770e+01       1.02e-01    1.28e-02    813723 
    800.000     799.843         10.000      0.997      4.4515e-01      3.4491e-02      1.5354e-02      2.5949e-03    2.588e-03     8.478e+01       9.34e-02    1.18e-02    814098 
 
