 C_Mass(GeV)   N_Mass(GeV)    tau(ns)    Init_xs(fb)     EAxEE          TAxTE         EAxEExTAxTE      total_eff     xs100(fb)     xslim(fb)         Ntr          r       MCev 
    500.000     499.843         10.000     1.289      2.8659e-01      2.2448e-02      6.4332e-03      1.5470e-03    1.994e-03     1.422e+02       7.20e-02    9.06e-03    5062975 
    600.000     599.843         0.010      0.526      3.5911e-01      5.7090e-11      2.0502e-11      4.7081e-12    2.476e-12     4.673e+10       8.94e-11    1.13e-11    1 
    600.000     599.843         0.015      0.526      3.5911e-01      9.0439e-07      3.2478e-07      7.3541e-08    3.868e-08     2.992e+06       1.40e-06    1.76e-07    89 
    600.000     599.843         0.020      0.526      3.5911e-01      7.0683e-06      2.5383e-06      5.7707e-07    3.035e-07     3.812e+05       1.10e-05    1.38e-06    639 
    600.000     599.843         0.025      0.526      3.5911e-01      3.0676e-05      1.1016e-05      2.4907e-06    1.310e-06     8.833e+04       4.73e-05    5.95e-06    2459 
    600.000     599.843         0.030      0.526      3.5911e-01      9.6203e-05      3.4548e-05      7.7381e-06    4.070e-06     2.843e+04       1.47e-04    1.85e-05    6524 
    600.000     599.843         0.040      0.526      3.5911e-01      4.4141e-04      1.5851e-04      3.5746e-05    1.880e-05     6.155e+03       6.79e-04    8.55e-05    25818 
    600.000     599.843         0.050      0.526      3.5911e-01      1.1866e-03      4.2611e-04      9.5658e-05    5.031e-05     2.300e+03       1.82e-03    2.29e-04    61849 
    600.000     599.843         0.060      0.526      3.5911e-01      2.4249e-03      8.7082e-04      1.9487e-04    1.025e-04     1.129e+03       3.70e-03    4.66e-04    117782 
    600.000     599.843         0.070      0.526      3.5911e-01      4.1594e-03      1.4937e-03      3.3371e-04    1.755e-04     6.593e+02       6.34e-03    7.98e-04    190652 
    600.000     599.843         0.080      0.526      3.5911e-01      6.3855e-03      2.2931e-03      5.1074e-04    2.686e-04     4.307e+02       9.70e-03    1.22e-03    281010 
    600.000     599.843         0.090      0.526      3.5911e-01      8.9853e-03      3.2267e-03      7.1912e-04    3.782e-04     3.059e+02       1.37e-02    1.72e-03    382879 
    600.000     599.843         0.100      0.526      3.5911e-01      1.1946e-02      4.2900e-03      9.5399e-04    5.018e-04     2.306e+02       1.81e-02    2.28e-03    496373 
    600.000     599.843         0.150      0.526      3.5911e-01      2.9373e-02      1.0548e-02      2.3352e-03    1.228e-03     9.421e+01       4.43e-02    5.58e-03    1140732 
    600.000     599.843         0.200      0.526      3.5911e-01      4.6929e-02      1.6853e-02      3.7200e-03    1.957e-03     5.914e+01       7.06e-02    8.89e-03    1796783 
    600.000     599.843         0.250      0.526      3.5911e-01      6.2142e-02      2.2316e-02      4.9148e-03    2.585e-03     4.476e+01       9.33e-02    1.18e-02    2396692 
    600.000     599.843         0.300      0.526      3.5911e-01      7.4368e-02      2.6707e-02      5.8776e-03    3.091e-03     3.743e+01       1.12e-01    1.41e-02    2920793 
    600.000     599.843         0.400      0.526      3.5911e-01      9.0987e-02      3.2675e-02      7.1777e-03    3.775e-03     3.065e+01       1.36e-01    1.72e-02    3754913 
    600.000     599.843         0.500      0.526      3.5911e-01      1.0020e-01      3.5983e-02      7.8970e-03    4.154e-03     2.786e+01       1.50e-01    1.89e-02    4369300 
    600.000     599.843         0.600      0.526      3.5911e-01      1.0477e-01      3.7625e-02      8.2523e-03    4.341e-03     2.666e+01       1.57e-01    1.97e-02    4829894 
    600.000     599.843         0.700      0.526      3.5911e-01      1.0645e-01      3.8229e-02      8.3808e-03    4.408e-03     2.625e+01       1.59e-01    2.00e-02    5176753 
    600.000     599.843         0.800      0.526      3.5911e-01      1.0626e-01      3.8159e-02      8.3582e-03    4.396e-03     2.632e+01       1.59e-01    2.00e-02    5446049 
    600.000     599.843         0.900      0.526      3.5911e-01      1.0511e-01      3.7745e-02      8.2630e-03    4.346e-03     2.662e+01       1.57e-01    1.98e-02    5660859 
    600.000     599.843         1.000      0.526      3.5911e-01      1.0332e-01      3.7104e-02      8.1188e-03    4.270e-03     2.710e+01       1.54e-01    1.94e-02    5828987 
    600.000     599.843         1.500      0.526      3.5911e-01      9.0937e-02      3.2657e-02      7.1347e-03    3.753e-03     3.084e+01       1.35e-01    1.71e-02    6321788 
    600.000     599.843         2.000      0.526      3.5911e-01      7.9155e-02      2.8425e-02      6.1967e-03    3.259e-03     3.550e+01       1.18e-01    1.48e-02    6535305 
    600.000     599.843         2.500      0.526      3.5911e-01      6.9600e-02      2.4994e-02      5.4410e-03    2.862e-03     4.043e+01       1.03e-01    1.30e-02    6640753 
    600.000     599.843         3.000      0.526      3.5911e-01      6.1896e-02      2.2228e-02      4.8330e-03    2.542e-03     4.552e+01       9.18e-02    1.16e-02    6699886 
    600.000     599.843         4.000      0.526      3.5911e-01      5.0568e-02      1.8159e-02      3.9384e-03    2.072e-03     5.586e+01       7.48e-02    9.42e-03    6755558 
    600.000     599.843         5.000      0.526      3.5911e-01      4.2610e-02      1.5302e-02      3.3095e-03    1.741e-03     6.648e+01       6.28e-02    7.91e-03    6777655 
    600.000     599.843         6.000      0.526      3.5911e-01      3.6841e-02      1.3230e-02      2.8559e-03    1.502e-03     7.703e+01       5.42e-02    6.83e-03    6785170 
    600.000     599.843         7.000      0.526      3.5911e-01      3.2366e-02      1.1623e-02      2.5043e-03    1.317e-03     8.785e+01       4.76e-02    5.99e-03    6787487 
    600.000     599.843         8.000      0.526      3.5911e-01      2.8944e-02      1.0394e-02      2.2381e-03    1.177e-03     9.830e+01       4.25e-02    5.35e-03    6786778 
    600.000     599.843         9.000      0.526      3.5911e-01      2.6117e-02      9.3788e-03      2.0176e-03    1.061e-03     1.090e+02       3.83e-02    4.82e-03    6786708 
    600.000     599.843         10.000     0.526      3.5911e-01      2.3813e-02      8.5514e-03      1.8380e-03    9.668e-04     1.197e+02       3.49e-02    4.39e-03    6783885 
    700.000     699.843         0.010      0.235      4.1651e-01      0.0000e+00      0.0000e+00      0.0000e+00    0.000e+00     	nan       0.00e+00    0.00e+00    0 
    700.000     699.843         0.015      0.235      4.1651e-01      9.1282e-09      3.8020e-09      7.5999e-10    1.784e-10     2.895e+08       6.44e-09    8.11e-10    4 
    700.000     699.843         0.020      0.235      4.1651e-01      3.8304e-06      1.5954e-06      3.3857e-07    7.947e-08     6.498e+05       2.87e-06    3.61e-07    49 
    700.000     699.843         0.025      0.235      4.1651e-01      1.8235e-05      7.5950e-06      1.4702e-06    3.451e-07     1.496e+05       1.25e-05    1.57e-06    189 
    700.000     699.843         0.030      0.235      4.1651e-01      5.9703e-05      2.4867e-05      5.1117e-06    1.200e-06     4.304e+04       4.33e-05    5.45e-06    540 
    700.000     699.843         0.040      0.235      4.1651e-01      2.8133e-04      1.1718e-04      2.3492e-05    5.514e-06     9.365e+03       1.99e-04    2.51e-05    2163 
    700.000     699.843         0.050      0.235      4.1651e-01      8.6955e-04      3.6217e-04      7.3764e-05    1.731e-05     2.982e+03       6.25e-04    7.87e-05    5771 
    700.000     699.843         0.060      0.235      4.1651e-01      1.8460e-03      7.6887e-04      1.5492e-04    3.636e-05     1.420e+03       1.31e-03    1.65e-04    11077 
    700.000     699.843         0.070      0.235      4.1651e-01      3.3354e-03      1.3892e-03      2.8358e-04    6.656e-05     7.758e+02       2.40e-03    3.03e-04    18815 
    700.000     699.843         0.080      0.235      4.1651e-01      5.1771e-03      2.1563e-03      4.4025e-04    1.033e-04     4.997e+02       3.73e-03    4.70e-04    28069 
    700.000     699.843         0.090      0.235      4.1651e-01      7.4500e-03      3.1030e-03      6.3628e-04    1.493e-04     3.458e+02       5.39e-03    6.79e-04    38978 
    700.000     699.843         0.100      0.235      4.1651e-01      1.0076e-02      4.1968e-03      8.5664e-04    2.011e-04     2.568e+02       7.26e-03    9.14e-04    51447 
    700.000     699.843         0.150      0.235      4.1651e-01      2.6271e-02      1.0942e-02      2.2321e-03    5.239e-04     9.856e+01       1.89e-02    2.38e-03    123250 
    700.000     699.843         0.200      0.235      4.1651e-01      4.3450e-02      1.8097e-02      3.6891e-03    8.659e-04     5.964e+01       3.13e-02    3.94e-03    199412 
    700.000     699.843         0.250      0.235      4.1651e-01      5.8900e-02      2.4533e-02      4.9976e-03    1.173e-03     4.402e+01       4.23e-02    5.33e-03    271268 
    700.000     699.843         0.300      0.235      4.1651e-01      7.1471e-02      2.9768e-02      6.0625e-03    1.423e-03     3.629e+01       5.14e-02    6.47e-03    333517 
    700.000     699.843         0.400      0.235      4.1651e-01      8.8947e-02      3.7047e-02      7.5237e-03    1.766e-03     2.924e+01       6.38e-02    8.03e-03    434210 
    700.000     699.843         0.500      0.235      4.1651e-01      9.9533e-02      4.1457e-02      8.4121e-03    1.974e-03     2.615e+01       7.13e-02    8.97e-03    510787 
    700.000     699.843         0.600      0.235      4.1651e-01      1.0487e-01      4.3678e-02      8.8662e-03    2.081e-03     2.481e+01       7.51e-02    9.46e-03    568625 
    700.000     699.843         0.700      0.235      4.1651e-01      1.0750e-01      4.4775e-02      9.0889e-03    2.133e-03     2.421e+01       7.70e-02    9.70e-03    613121 
    700.000     699.843         0.800      0.235      4.1651e-01      1.0796e-01      4.4965e-02      9.1138e-03    2.139e-03     2.414e+01       7.72e-02    9.72e-03    647039 
    700.000     699.843         0.900      0.235      4.1651e-01      1.0707e-01      4.4597e-02      9.0418e-03    2.122e-03     2.433e+01       7.66e-02    9.65e-03    674884 
    700.000     699.843         1.000      0.235      4.1651e-01      1.0547e-01      4.3929e-02      8.8987e-03    2.089e-03     2.472e+01       7.54e-02    9.49e-03    696307 
    700.000     699.843         1.500      0.235      4.1651e-01      9.3638e-02      3.9001e-02      7.8866e-03    1.851e-03     2.790e+01       6.68e-02    8.41e-03    759804 
    700.000     699.843         2.000      0.235      4.1651e-01      8.2208e-02      3.4241e-02      6.9226e-03    1.625e-03     3.178e+01       5.87e-02    7.39e-03    788697 
    700.000     699.843         2.500      0.235      4.1651e-01      7.2863e-02      3.0348e-02      6.1217e-03    1.437e-03     3.594e+01       5.19e-02    6.53e-03    802584 
    700.000     699.843         3.000      0.235      4.1651e-01      6.4535e-02      2.6879e-02      5.4217e-03    1.273e-03     4.058e+01       4.59e-02    5.78e-03    809360 
    700.000     699.843         4.000      0.235      4.1651e-01      5.2759e-02      2.1974e-02      4.4173e-03    1.037e-03     4.980e+01       3.74e-02    4.71e-03    816812 
    700.000     699.843         5.000      0.235      4.1651e-01      4.4648e-02      1.8596e-02      3.7248e-03    8.743e-04     5.906e+01       3.16e-02    3.97e-03    820494 
    700.000     699.843         6.000      0.235      4.1651e-01      3.8325e-02      1.5963e-02      3.1971e-03    7.504e-04     6.881e+01       2.71e-02    3.41e-03    820799 
    700.000     699.843         7.000      0.235      4.1651e-01      3.3777e-02      1.4069e-02      2.8190e-03    6.617e-04     7.804e+01       2.39e-02    3.01e-03    821648 
    700.000     699.843         8.000      0.235      4.1651e-01      3.0171e-02      1.2567e-02      2.5125e-03    5.897e-04     8.756e+01       2.13e-02    2.68e-03    821819 
    700.000     699.843         9.000      0.235      4.1651e-01      2.7481e-02      1.1446e-02      2.2878e-03    5.370e-04     9.616e+01       1.94e-02    2.44e-03    821877 
    700.000     699.843         10.000      0.235      4.1651e-01      2.4791e-02      1.0326e-02      2.0606e-03    4.837e-04     1.068e+02       1.75e-02    2.20e-03    820795 
 
