#            mhscp              ctau             width       SR2FULL_150       SR2FULL_350       SR2FULL_575       SR2FULL_800       SR1FULL_175       SR1FULL_375       SR1FULL_600       SR1FULL_825 
     3.5000000E+02     6.1664687E-02     3.2000000E-15     4.4772440E-35     1.1123981E-35     1.3088933E-54     0.0000000E+00     1.5137507E-21     3.6577608E-22     2.3047772E-33     0.0000000E+00 
     3.5000000E+02     3.5236964E-02     5.6000000E-15     7.5399602E-57     1.8733482E-57     2.2042586E-76     0.0000000E+00     2.2717883E-32     5.4894497E-33     3.4589355E-44     0.0000000E+00 
     3.5000000E+02     1.9732700E-02     1.0000000E-14     9.7749414E-97     2.4286427E-97    2.8576410E-116     0.0000000E+00     4.4603421E-52     1.0777775E-52     6.7911415E-64     0.0000000E+00 
     3.5000000E+02     1.0962611E-02     1.8000000E-14    3.3096664E-169    8.2230642E-170    9.6755957E-189     0.0000000E+00     8.4043673E-88     2.0307945E-88     1.2796159E-99     0.0000000E+00 
     3.5000000E+02     5.3331622E-03     3.7000000E-14     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00    1.3624944E-172    3.2922719E-173    2.0744805E-184     0.0000000E+00 
     3.5000000E+02     1.9732700E-03     1.0000000E-13     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00 
     3.5000000E+02     1.9732700E-04     1.0000000E-12     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00 
     3.5000000E+02     1.9732700E-22     1.0000000E+06     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00 
     3.7500000E+02     1.0000000E+99     0.0000000E+00     1.8237248E-01     1.0108105E-01     1.9860587E-15     0.0000000E+00     7.6981355E-02     3.8717397E-02     1.9941650E-10     0.0000000E+00 
     3.7500000E+02     1.9732700E+06     1.0000000E-22     1.8237055E-01     1.0107999E-01     1.9860377E-15     0.0000000E+00     7.6980693E-02     3.8717065E-02     1.9941478E-10     0.0000000E+00 
     3.7500000E+02     1.9732700E+04     1.0000000E-20     1.8218005E-01     1.0097440E-01     1.9839630E-15     0.0000000E+00     7.6915264E-02     3.8684157E-02     1.9924529E-10     0.0000000E+00 
     3.7500000E+02     1.9732700E+03     1.0000000E-19     1.8045827E-01     1.0002009E-01     1.9652127E-15     0.0000000E+00     7.6323816E-02     3.8386691E-02     1.9771317E-10     0.0000000E+00 
     3.7500000E+02     3.9465400E+02     5.0000000E-19     1.7302178E-01     9.5898371E-02     1.8842284E-15     0.0000000E+00     7.3766848E-02     3.7100677E-02     1.9108947E-10     0.0000000E+00 
     3.7500000E+02     1.9732700E+02     1.0000000E-18     1.6420104E-01     9.1009422E-02     1.7881694E-15     0.0000000E+00     7.0727735E-02     3.5572169E-02     1.8321679E-10     0.0000000E+00 
     3.7500000E+02     1.0962611E+02     1.8000000E-18     1.5110841E-01     8.3752754E-02     1.6455891E-15     0.0000000E+00     6.6200558E-02     3.3295248E-02     1.7148936E-10     0.0000000E+00 
     3.7500000E+02     6.1664687E+01     3.2000000E-18     1.3089399E-01     7.2548788E-02     1.4254516E-15     0.0000000E+00     5.9156344E-02     2.9752395E-02     1.5324166E-10     0.0000000E+00 
     3.7500000E+02     3.5236964E+01     5.6000000E-18     1.0285178E-01     5.7006225E-02     1.1200685E-15     0.0000000E+00     4.9205536E-02     2.4747684E-02     1.2746457E-10     0.0000000E+00 
     3.7500000E+02     1.9732700E+01     1.0000000E-17     6.7130561E-02     3.7207521E-02     7.3106005E-16     0.0000000E+00     3.5938542E-02     1.8075115E-02     9.3097065E-11     0.0000000E+00 
     3.7500000E+02     1.3155133E+01     1.5000000E-17     4.2240331E-02     2.3411960E-02     4.6000238E-16     0.0000000E+00     2.5846300E-02     1.2999270E-02     6.6953596E-11     0.0000000E+00 
     3.7500000E+02     8.9694091E+00     2.2000000E-17     2.2832645E-02     1.2655132E-02     2.4865031E-16     0.0000000E+00     1.6820779E-02     8.4599287E-03     4.3573418E-11     0.0000000E+00 
     3.7500000E+02     6.1664687E+00     3.2000000E-17     1.0037113E-02     5.5631307E-03     1.0930539E-16     0.0000000E+00     9.4507040E-03     4.7531855E-03     2.4481594E-11     0.0000000E+00 
     3.7500000E+02     4.2897174E+00     4.6000000E-17     3.4792201E-03     1.9283789E-03     3.7889134E-17     0.0000000E+00     4.3749612E-03     2.2003654E-03     1.1333126E-11     0.0000000E+00 
     3.7500000E+02     2.9018676E+00     6.8000000E-17     7.7661232E-04     4.3044209E-04     8.4574034E-18     0.0000000E+00     1.3622128E-03     6.8511830E-04     3.5287468E-12     0.0000000E+00 
     3.7500000E+02     1.9732700E+00     1.0000000E-16     1.1433565E-04     6.3371231E-05     1.2451293E-18     0.0000000E+00     2.6597035E-04     1.3376849E-04     6.8898339E-13     0.0000000E+00 
     3.7500000E+02     1.3155133E+00     1.5000000E-16     9.1024664E-06     5.0450973E-06     9.9126976E-20     0.0000000E+00     2.4430404E-05     1.2287153E-05     6.3285786E-14     0.0000000E+00 
     3.7500000E+02     8.9694091E-01     2.2000000E-16     5.4766488E-07     3.0354658E-07     5.9641377E-21     0.0000000E+00     1.6046161E-06     8.0703382E-07     4.1566807E-15     0.0000000E+00 
     3.7500000E+02     6.1664687E-01     3.2000000E-16     2.5094681E-08     1.3908879E-08     2.7328416E-22     0.0000000E+00     1.6169107E-07     8.1321738E-08     4.1885295E-16     0.0000000E+00 
     3.7500000E+02     4.2897174E-01     4.6000000E-16     6.6016192E-10     3.6589875E-10     7.1892443E-24     0.0000000E+00     1.7181620E-08     8.6414121E-09     4.4508160E-17     0.0000000E+00 
     3.7500000E+02     2.9018676E-01     6.8000000E-16     3.2941883E-12     1.8258239E-12     3.5874115E-26     0.0000000E+00     7.4630722E-10     3.7535158E-10     1.9332729E-18     0.0000000E+00 
     3.7500000E+02     1.9732700E-01     1.0000000E-15     1.9529598E-15     1.0824398E-15     2.1267972E-29     0.0000000E+00     1.1461195E-11     5.7643520E-12     2.9689673E-20     0.0000000E+00 
     3.7500000E+02     1.3155133E-01     1.5000000E-15     2.2043480E-20     1.2217733E-20     2.4005620E-34     0.0000000E+00     2.5597698E-14     1.2874237E-14     6.6309605E-23     0.0000000E+00 
     3.7500000E+02     8.9694091E-02     2.2000000E-15     3.0093931E-27     1.6679744E-27     3.2772660E-41     0.0000000E+00     7.0021322E-18     3.5216883E-18     1.8138686E-26     0.0000000E+00 
     3.7500000E+02     6.1664687E-02     3.2000000E-15     5.1712847E-37     2.8662159E-37     5.6315924E-51     0.0000000E+00     7.2250306E-23     3.6337939E-23     1.8716094E-31     0.0000000E+00 
     3.7500000E+02     3.5236964E-02     5.6000000E-15     2.2504032E-60     1.2472996E-60     2.4507167E-74     0.0000000E+00     1.0707160E-34     5.3851138E-35     2.7736382E-43     0.0000000E+00 
     3.7500000E+02     1.9732700E-02     1.0000000E-14    4.0884106E-103    2.2660264E-103    4.4523294E-117     0.0000000E+00     3.0712253E-56     1.5446578E-56     7.9558614E-65     0.0000000E+00 
     3.7500000E+02     1.0962611E-02     1.8000000E-14    9.4347910E-181    5.2292902E-181    1.0274603E-194     0.0000000E+00     2.7215873E-95     1.3688091E-95    7.0501409E-104     0.0000000E+00 
     3.7500000E+02     5.3331622E-03     3.7000000E-14     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00    5.4969904E-188    2.7646845E-188    1.4239689E-196     0.0000000E+00 
     3.7500000E+02     1.9732700E-03     1.0000000E-13     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00 
     3.7500000E+02     1.9732700E-04     1.0000000E-12     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00 
     3.7500000E+02     1.9732700E-22     1.0000000E+06     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00 
     4.0000000E+02     1.0000000E+99     0.0000000E+00     1.8845485E-01     1.4976259E-01     2.3006818E-11     0.0000000E+00     7.9264188E-02     5.8200527E-02     4.8659083E-08     0.0000000E+00 
     4.0000000E+02     1.9732700E+06     1.0000000E-22     1.8845285E-01     1.4976100E-01     2.3006573E-11     0.0000000E+00     7.9263494E-02     5.8200018E-02     4.8658657E-08     0.0000000E+00 
     4.0000000E+02     1.9732700E+04     1.0000000E-20     1.8825491E-01     1.4960371E-01     2.2982409E-11     0.0000000E+00     7.9194817E-02     5.8149591E-02     4.8616497E-08     0.0000000E+00 
     4.0000000E+02     1.9732700E+03     1.0000000E-19     1.8646609E-01     1.4818215E-01     2.2764027E-11     0.0000000E+00     7.8574110E-02     5.7693830E-02     4.8235454E-08     0.0000000E+00 
     4.0000000E+02     3.9465400E+02     5.0000000E-19     1.7874141E-01     1.4204345E-01     2.1820988E-11     0.0000000E+00     7.5892545E-02     5.5724865E-02     4.6589283E-08     0.0000000E+00 
     4.0000000E+02     1.9732700E+02     1.0000000E-18     1.6958192E-01     1.3476452E-01     2.0702785E-11     0.0000000E+00     7.2709455E-02     5.3387649E-02     4.4635232E-08     0.0000000E+00 
     4.0000000E+02     1.0962611E+02     1.8000000E-18     1.5599277E-01     1.2396541E-01     1.9043804E-11     0.0000000E+00     6.7976417E-02     4.9912368E-02     4.1729692E-08     0.0000000E+00 
     4.0000000E+02     6.1664687E+01     3.2000000E-18     1.3502704E-01     1.0730421E-01     1.6484279E-11     0.0000000E+00     6.0633524E-02     4.4520775E-02     3.7222001E-08     0.0000000E+00 
     4.0000000E+02     3.5236964E+01     5.6000000E-18     1.0597525E-01     8.4217136E-02     1.2937598E-11     0.0000000E+00     5.0309179E-02     3.6940021E-02     3.0884042E-08     0.0000000E+00 
     4.0000000E+02     1.9732700E+01     1.0000000E-17     6.9029527E-02     5.4856858E-02     8.4272160E-12     0.0000000E+00     3.6639700E-02     2.6903068E-02     2.2492556E-08     0.0000000E+00 
     4.0000000E+02     1.3155133E+01     1.5000000E-17     4.3335682E-02     3.4438297E-02     5.2904774E-12     0.0000000E+00     2.6315578E-02     1.9322477E-02     1.6154734E-08     0.0000000E+00 
     4.0000000E+02     8.9694091E+00     2.2000000E-17     2.3342591E-02     1.8550051E-02     2.8496944E-12     0.0000000E+00     1.7127917E-02     1.2576345E-02     1.0514569E-08     0.0000000E+00 
     4.0000000E+02     6.1664687E+00     3.2000000E-17     1.0200058E-02     8.1058519E-03     1.2452366E-12     0.0000000E+00     9.6398709E-03     7.0781722E-03     5.9177706E-09     0.0000000E+00 
     4.0000000E+02     4.2897174E+00     4.6000000E-17     3.4997134E-03     2.7811762E-03     4.2724964E-13     0.0000000E+00     4.4749447E-03     3.2857732E-03     2.7471007E-09     0.0000000E+00 
     4.0000000E+02     2.9018676E+00     6.8000000E-17     7.6690419E-04     6.0944869E-04     9.3624679E-14     0.0000000E+00     1.3975299E-03     1.0261504E-03     8.5792241E-10     0.0000000E+00 
     4.0000000E+02     1.9732700E+00     1.0000000E-16     1.0980637E-04     8.7261684E-05     1.3405308E-14     0.0000000E+00     2.7305440E-04     2.0049294E-04     1.6762395E-10     0.0000000E+00 
     4.0000000E+02     1.3155133E+00     1.5000000E-16     8.2944284E-06     6.5914733E-06     1.0125948E-15     0.0000000E+00     2.4775161E-05     1.8191411E-05     1.5209096E-11     0.0000000E+00 
     4.0000000E+02     8.9694091E-01     2.2000000E-16     4.4013397E-07     3.4976868E-07     5.3732137E-17     0.0000000E+00     1.5095525E-06     1.1084041E-06     9.2669137E-13     0.0000000E+00 
     4.0000000E+02     6.1664687E-01     3.2000000E-16     1.6288752E-08     1.2944458E-08     1.9885525E-18     0.0000000E+00     1.3429494E-07     9.8607414E-08     8.2441630E-14     0.0000000E+00 
     4.0000000E+02     4.2897174E-01     4.6000000E-16     3.5546136E-10     2.8248047E-10     4.3395193E-20     0.0000000E+00     1.3534561E-08     9.9378873E-09     8.3086615E-15     0.0000000E+00 
     4.0000000E+02     2.9018676E-01     6.8000000E-16     1.5619600E-12     1.2412691E-12     1.9068614E-22     0.0000000E+00     6.0158183E-10     4.4171751E-10     3.6930196E-16     0.0000000E+00 
     4.0000000E+02     1.9732700E-01     1.0000000E-15     8.8158844E-16     7.0058675E-16     1.0762548E-25     0.0000000E+00     1.0438704E-11     7.6647232E-12     6.4081619E-18     0.0000000E+00 
     4.0000000E+02     1.3155133E-01     1.5000000E-15     1.0266081E-20     8.1583197E-21     1.2532968E-30     0.0000000E+00     2.7807970E-14     2.0418282E-14     1.7070891E-20     0.0000000E+00 
     4.0000000E+02     8.9694091E-02     2.2000000E-15     1.5908811E-27     1.2642523E-27     1.9421687E-37     0.0000000E+00     9.2155914E-18     6.7666407E-18     5.6573118E-24     0.0000000E+00 
     4.0000000E+02     6.1664687E-02     3.2000000E-15     3.5581314E-37     2.8276003E-37     4.3438139E-47     0.0000000E+00     1.2044898E-22     8.8440875E-23     7.3941802E-29     0.0000000E+00 
     4.0000000E+02     3.5236964E-02     5.6000000E-15     3.2508525E-60     2.5834098E-60     3.9686838E-70     0.0000000E+00     2.7985086E-34     2.0548331E-34     1.7179620E-40     0.0000000E+00 
     4.0000000E+02     1.9732700E-02     1.0000000E-14    2.2019427E-102    1.7498550E-102    2.6881608E-112     0.0000000E+00     1.4195623E-55     1.0423279E-55     8.7144778E-62     0.0000000E+00 
     4.0000000E+02     1.0962611E-02     1.8000000E-14    4.7900252E-179    3.8065701E-179    5.8477262E-189     0.0000000E+00     2.7766885E-94     2.0388114E-94    1.7045669E-100     0.0000000E+00 
     4.0000000E+02     5.3331622E-03     3.7000000E-14     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00    3.4295186E-186    2.5181585E-186    2.1053295E-192     0.0000000E+00 
     4.0000000E+02     1.9732700E-03     1.0000000E-13     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00 
     4.0000000E+02     1.9732700E-04     1.0000000E-12     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00 
     4.0000000E+02     1.9732700E-22     1.0000000E+06     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00 
     4.2500000E+02     1.0000000E+99     0.0000000E+00     1.9082792E-01     1.7383939E-01     2.0015509E-08     0.0000000E+00     8.1275349E-02     7.0649564E-02     2.8300025E-06     0.0000000E+00 
     4.2500000E+02     1.9732700E+06     1.0000000E-22     1.9082589E-01     1.7383754E-01     2.0015295E-08     0.0000000E+00     8.1274646E-02     7.0648953E-02     2.8299780E-06     0.0000000E+00 
     4.2500000E+02     1.9732700E+04     1.0000000E-20     1.9062459E-01     1.7365415E-01     1.9994181E-08     0.0000000E+00     8.1205101E-02     7.0588500E-02     2.8275565E-06     0.0000000E+00 
     4.2500000E+02     1.9732700E+03     1.0000000E-19     1.8880536E-01     1.7199689E-01     1.9803367E-08     0.0000000E+00     8.0576534E-02     7.0042111E-02     2.8056698E-06     0.0000000E+00 
     4.2500000E+02     3.9465400E+02     5.0000000E-19     1.8095010E-01     1.6484094E-01     1.8979446E-08     0.0000000E+00     7.7860914E-02     6.7681526E-02     2.7111121E-06     0.0000000E+00 
     4.2500000E+02     1.9732700E+02     1.0000000E-18     1.7163724E-01     1.5635716E-01     1.8002641E-08     0.0000000E+00     7.4637077E-02     6.4879167E-02     2.5988583E-06     0.0000000E+00 
     4.2500000E+02     1.0962611E+02     1.8000000E-18     1.5782374E-01     1.4377342E-01     1.6553775E-08     0.0000000E+00     6.9842425E-02     6.0711359E-02     2.4319088E-06     0.0000000E+00 
     4.2500000E+02     6.1664687E+01     3.2000000E-18     1.3652031E-01     1.2436653E-01     1.4319306E-08     0.0000000E+00     6.2399986E-02     5.4241930E-02     2.1727636E-06     0.0000000E+00 
     4.2500000E+02     3.5236964E+01     5.6000000E-18     1.0702127E-01     9.7493660E-02     1.1225219E-08     0.0000000E+00     5.1921567E-02     4.5133440E-02     1.8079057E-06     0.0000000E+00 
     4.2500000E+02     1.9732700E+01     1.0000000E-17     6.9555777E-02     6.3363545E-02     7.2955480E-09     0.0000000E+00     3.8001226E-02     3.3033018E-02     1.3232003E-06     0.0000000E+00 
     4.2500000E+02     1.3155133E+01     1.5000000E-17     4.3552807E-02     3.9675500E-02     4.5681553E-09     0.0000000E+00     2.7425961E-02     2.3840343E-02     9.5497022E-07     0.0000000E+00 
     4.2500000E+02     8.9694091E+00     2.2000000E-17     2.3374716E-02     2.1293773E-02     2.4517211E-09     0.0000000E+00     1.7944281E-02     1.5598280E-02     6.2481872E-07     0.0000000E+00 
     4.2500000E+02     6.1664687E+00     3.2000000E-17     1.0165007E-02     9.2600628E-03     1.0661845E-09     0.0000000E+00     1.0149638E-02     8.8226937E-03     3.5340976E-07     0.0000000E+00 
     4.2500000E+02     4.2897174E+00     4.6000000E-17     3.4686700E-03     3.1598702E-03     3.6382094E-10     0.0000000E+00     4.7302609E-03     4.1118355E-03     1.6470738E-07     0.0000000E+00 
     4.2500000E+02     2.9018676E+00     6.8000000E-17     7.5585639E-04     6.8856596E-04     7.9280065E-11     0.0000000E+00     1.4813700E-03     1.2876985E-03     5.1581211E-08     0.0000000E+00 
     4.2500000E+02     1.9732700E+00     1.0000000E-16     1.0751834E-04     9.7946473E-05     1.1277355E-11     0.0000000E+00     2.8940645E-04     2.5157000E-04     1.0077114E-08     0.0000000E+00 
     4.2500000E+02     1.3155133E+00     1.5000000E-16     7.9651082E-06     7.2560111E-06     8.3544216E-13     0.0000000E+00     2.5940256E-05     2.2548876E-05     9.0323808E-10     0.0000000E+00 
     4.2500000E+02     8.9694091E-01     2.2000000E-16     4.1209155E-07     3.7540493E-07     4.3223349E-14     0.0000000E+00     1.4771217E-06     1.2840056E-06     5.1433285E-11     0.0000000E+00 
     4.2500000E+02     6.1664687E-01     3.2000000E-16     1.5805561E-08     1.4398464E-08     1.6578095E-15     0.0000000E+00     1.1777293E-07     1.0237552E-07     4.1008460E-12     0.0000000E+00 
     4.2500000E+02     4.2897174E-01     4.6000000E-16     3.7182493E-10     3.3872306E-10     3.8999875E-17     0.0000000E+00     1.1101843E-08     9.6504095E-09     3.8656549E-13     0.0000000E+00 
     4.2500000E+02     2.9018676E-01     6.8000000E-16     1.6886543E-12     1.5383212E-12     1.7711913E-19     0.0000000E+00     4.3077942E-10     3.7446014E-10     1.4999712E-14     0.0000000E+00 
     4.2500000E+02     1.9732700E-01     1.0000000E-15     9.4528057E-16     8.6112658E-16     9.9148339E-23     0.0000000E+00     5.8237327E-12     5.0623490E-12     2.0278201E-16     0.0000000E+00 
     4.2500000E+02     1.3155133E-01     1.5000000E-15     1.2197032E-20     1.1111186E-20     1.2793191E-27     0.0000000E+00     1.0112615E-14     8.7905113E-15     3.5212063E-19     0.0000000E+00 
     4.2500000E+02     8.9694091E-02     2.2000000E-15     2.6063481E-27     2.3743168E-27     2.7337395E-34     0.0000000E+00     1.7255980E-18     1.4999966E-18     6.0085212E-23     0.0000000E+00 
     4.2500000E+02     6.1664687E-02     3.2000000E-15     9.3164066E-37     8.4870097E-37     9.7717680E-44     0.0000000E+00     8.2275815E-24     7.1519231E-24     2.8648387E-28     0.0000000E+00 
     4.2500000E+02     3.5236964E-02     5.6000000E-15     2.1342053E-59     1.9442068E-59     2.2385196E-66     0.0000000E+00     1.7993017E-36     1.5640644E-36     6.2651571E-41     0.0000000E+00 
     4.2500000E+02     1.9732700E-02     1.0000000E-14    6.6863129E-101    6.0910611E-101    7.0131222E-108     0.0000000E+00     1.7079356E-59     1.4846433E-59     5.9470209E-64     0.0000000E+00 
     4.2500000E+02     1.0962611E-02     1.8000000E-14    2.3082875E-176    2.1027912E-176    2.4211105E-183     0.0000000E+00    3.5729118E-101    3.1057961E-101    1.2440856E-105     0.0000000E+00 
     4.2500000E+02     5.3331622E-03     3.7000000E-14     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00    4.4471861E-200    3.8657694E-200    1.5485074E-204     0.0000000E+00 
     4.2500000E+02     1.9732700E-03     1.0000000E-13     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00 
     4.2500000E+02     1.9732700E-04     1.0000000E-12     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00 
     4.2500000E+02     1.9732700E-22     1.0000000E+06     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00 
     4.5000000E+02     1.0000000E+99     0.0000000E+00     1.9273542E-01     1.8568092E-01     2.5193519E-06     3.6878601E-28     8.3912262E-02     7.8891007E-02     5.4484876E-05     5.5896796E-17 
     4.5000000E+02     1.9732700E+06     1.0000000E-22     1.9273335E-01     1.8567892E-01     2.5193248E-06     3.6878205E-28     8.3911532E-02     7.8890320E-02     5.4484402E-05     5.5896309E-17 
     4.5000000E+02     1.9732700E+04     1.0000000E-20     1.9252862E-01     1.8548169E-01     2.5166487E-06     3.6839032E-28     8.3839248E-02     7.8822361E-02     5.4437467E-05     5.5848158E-17 
     4.5000000E+02     1.9732700E+03     1.0000000E-19     1.9067850E-01     1.8369929E-01     2.4924648E-06     3.6485024E-28     8.3185969E-02     7.8208174E-02     5.4013288E-05     5.5412987E-17 
     4.5000000E+02     3.9465400E+02     5.0000000E-19     1.8269109E-01     1.7600423E-01     2.3880568E-06     3.4956687E-28     8.0364335E-02     7.5555384E-02     5.2181179E-05     5.3533401E-17 
     4.5000000E+02     1.9732700E+02     1.0000000E-18     1.7322426E-01     1.6688391E-01     2.2643107E-06     3.3145275E-28     7.7016244E-02     7.2407641E-02     5.0007238E-05     5.1303124E-17 
     4.5000000E+02     1.0962611E+02     1.8000000E-18     1.5918819E-01     1.5336158E-01     2.0808374E-06     3.0459569E-28     7.2040055E-02     6.7729225E-02     4.6776161E-05     4.7988317E-17 
     4.5000000E+02     6.1664687E+01     3.2000000E-18     1.3755657E-01     1.3252173E-01     1.7980785E-06     2.6320507E-28     6.4323703E-02     6.0474614E-02     4.1765874E-05     4.2848194E-17 
     4.5000000E+02     3.5236964E+01     5.6000000E-18     1.0763916E-01     1.0369935E-01     1.4070113E-06     2.0596015E-28     5.3476300E-02     5.0276313E-02     3.4722572E-05     3.5622372E-17 
     4.5000000E+02     1.9732700E+01     1.0000000E-17     6.9724298E-02     6.7172249E-02     9.1140508E-07     1.3341266E-28     3.9096650E-02     3.6757132E-02     2.5385755E-05     2.6043601E-17 
     4.5000000E+02     1.3155133E+01     1.5000000E-17     4.3492271E-02     4.1900367E-02     5.6851167E-07     8.3219478E-29     2.8195743E-02     2.6508528E-02     1.8307713E-05     1.8782138E-17 
     4.5000000E+02     8.9694091E+00     2.2000000E-17     2.3218370E-02     2.2368531E-02     3.0350023E-07     4.4426758E-29     1.8437540E-02     1.7334250E-02     1.1971636E-05     1.2281869E-17 
     4.5000000E+02     6.1664687E+00     3.2000000E-17     1.0021286E-02     9.6544868E-03     1.3099380E-07     1.9175043E-29     1.0424083E-02     9.8003130E-03     6.7684374E-06     6.9438345E-18 
     4.5000000E+02     4.2897174E+00     4.6000000E-17     3.3840200E-03     3.2601581E-03     4.4234407E-08     6.4750902E-30     4.8556196E-03     4.5650625E-03     3.1527911E-06     3.2344924E-18 
     4.5000000E+02     2.9018676E+00     6.8000000E-17     7.2541976E-04     6.9886794E-04     9.4823652E-09     1.3880410E-30     1.5188260E-03     1.4279404E-03     9.8618535E-07     1.0117413E-18 
     4.5000000E+02     1.9732700E+00     1.0000000E-16     1.0096568E-04     9.7270136E-05     1.3197786E-09     1.9319091E-31     2.9587025E-04     2.7816556E-04     1.9211082E-07     1.9708918E-19 
     4.5000000E+02     1.3155133E+00     1.5000000E-16     7.3527503E-06     7.0836250E-06     9.6111889E-11     1.4068984E-32     2.6256004E-05     2.4684861E-05     1.7048225E-08     1.7490012E-20 
     4.5000000E+02     8.9694091E-01     2.2000000E-16     3.9257807E-07     3.7820893E-07     5.1316063E-12     7.5117122E-34     1.4416486E-06     1.3553813E-06     9.3607353E-10     9.6033092E-22 
     4.5000000E+02     6.1664687E-01     3.2000000E-16     1.7285634E-08     1.6652945E-08     2.2595013E-13     3.3074875E-35     1.1397991E-07     1.0715942E-07     7.4008028E-11     7.5925870E-23 
     4.5000000E+02     4.2897174E-01     4.6000000E-16     5.5343109E-10     5.3317440E-10     7.2342056E-15     1.0589524E-36     1.2225068E-08     1.1493528E-08     7.9378304E-12     8.1435311E-24 
     4.5000000E+02     2.9018676E-01     6.8000000E-16     4.6470430E-12     4.4769519E-12     6.0744084E-17     8.8917981E-39     6.8741276E-10     6.4627842E-10     4.4634238E-13     4.5790889E-25 
     4.5000000E+02     1.9732700E-01     1.0000000E-15     6.2170255E-15     5.9894699E-15     8.1266198E-20     1.1895852E-41     1.9607819E-11     1.8434500E-11     1.2731507E-14     1.3061431E-26 
     4.5000000E+02     1.3155133E-01     1.5000000E-15     2.4025790E-19     2.3146398E-19     3.1405446E-24     4.5971701E-46     1.1798590E-13     1.1092570E-13     7.6609152E-17     7.8594399E-29 
     4.5000000E+02     8.9694091E-02     2.2000000E-15     1.7952667E-25     1.7295563E-25     2.3466929E-30     3.4351197E-52     1.0704499E-16     1.0063949E-16     6.9505133E-20     7.1306287E-32 
     4.5000000E+02     6.1664687E-02     3.2000000E-15     3.5751786E-34     3.4443199E-34     4.6733148E-39     6.8408590E-61     5.0067805E-21     4.7071780E-21     3.2509410E-24     3.3351858E-36 
     4.5000000E+02     3.5236964E-02     5.6000000E-15     5.7050353E-55     5.4962196E-55     7.4573689E-60     1.0916194E-81     2.0582188E-31     1.9350563E-31     1.3364173E-34     1.3710492E-46 
     4.5000000E+02     1.9732700E-02     1.0000000E-14     4.6904749E-93     4.5187941E-93     6.1311807E-98    8.9749021E-120     1.8778833E-50     1.7655120E-50     1.2193241E-53     1.2509216E-65 
     4.5000000E+02     1.0962611E-02     1.8000000E-14    2.6896739E-162    2.5912265E-162    3.5158224E-167    5.1465066E-189     4.5507713E-85     4.2784560E-85     2.9548507E-88    3.0314226E-100 
     4.5000000E+02     5.3331622E-03     3.7000000E-14     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00    2.8666692E-167    2.6951296E-167    1.8613503E-170    1.9095853E-182 
     4.5000000E+02     1.9732700E-03     1.0000000E-13     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00 
     4.5000000E+02     1.9732700E-04     1.0000000E-12     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00 
     4.5000000E+02     1.9732700E-22     1.0000000E+06     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00     0.0000000E+00 
     4.7500000E+02     1.0000000E+99     0.0000000E+00     1.9784718E-01     1.9495991E-01     9.0726687E-05     3.5607255E-22     8.4560243E-02     8.2369797E-02     4.9386779E-04     1.1788603E-13 
