txName: T5WZ
conditionDescription: None
condition: None
constraint: [[['jet','jet'],['W']],[['jet','jet'],['Z']]] 
figureUrl: https://twiki.cern.ch/twiki/pub/CMSPublic/PhysicsResultsSUS13012/Fig_7d.pdf
dataUrl: https://twiki.cern.ch/twiki/pub/CMSPublic/PhysicsResultsSUS13012/c_AccEffMap_T5VV.tar
validated: None
axes: 2*Eq(mother,x)_Eq(inter0,0.5*x+0.5*y)_Eq(lsp,y)
publishedData: True
upperLimits: [[[[400.0*GeV, 200.0*GeV, 0.0*GeV], [400.0*GeV, 200.0*GeV, 0.0*GeV]], 0.34511*pb],
[[[1075.0*GeV, 850.0*GeV, 625.0*GeV], [1075.0*GeV, 850.0*GeV, 625.0*GeV]], 0.044011*pb],
[[[1075.0*GeV, 862.5*GeV, 650.0*GeV], [1075.0*GeV, 862.5*GeV, 650.0*GeV]], 0.052207*pb],
[[[1075.0*GeV, 875.0*GeV, 675.0*GeV], [1075.0*GeV, 875.0*GeV, 675.0*GeV]], 0.062491*pb],
[[[1075.0*GeV, 887.5*GeV, 700.0*GeV], [1075.0*GeV, 887.5*GeV, 700.0*GeV]], 0.075369*pb],
[[[1075.0*GeV, 900.0*GeV, 725.0*GeV], [1075.0*GeV, 900.0*GeV, 725.0*GeV]], 0.092609*pb],
[[[1075.0*GeV, 912.5*GeV, 750.0*GeV], [1075.0*GeV, 912.5*GeV, 750.0*GeV]], 0.11314*pb],
[[[1075.0*GeV, 925.0*GeV, 775.0*GeV], [1075.0*GeV, 925.0*GeV, 775.0*GeV]], 0.14144*pb],
[[[1075.0*GeV, 937.5*GeV, 800.0*GeV], [1075.0*GeV, 937.5*GeV, 800.0*GeV]], 0.17714*pb],
[[[1075.0*GeV, 950.0*GeV, 825.0*GeV], [1075.0*GeV, 950.0*GeV, 825.0*GeV]], 0.21229*pb],
[[[1075.0*GeV, 962.5*GeV, 850.0*GeV], [1075.0*GeV, 962.5*GeV, 850.0*GeV]], 0.22923*pb],
[[[1100.0*GeV, 550.0*GeV, 0.0*GeV], [1100.0*GeV, 550.0*GeV, 0.0*GeV]], 0.0035359*pb],
[[[1100.0*GeV, 562.5*GeV, 25.0*GeV], [1100.0*GeV, 562.5*GeV, 25.0*GeV]], 0.0037949*pb],
[[[1100.0*GeV, 575.0*GeV, 50.0*GeV], [1100.0*GeV, 575.0*GeV, 50.0*GeV]], 0.0039065*pb],
[[[1100.0*GeV, 587.5*GeV, 75.0*GeV], [1100.0*GeV, 587.5*GeV, 75.0*GeV]], 0.0038921*pb],
[[[1100.0*GeV, 600.0*GeV, 100.0*GeV], [1100.0*GeV, 600.0*GeV, 100.0*GeV]], 0.0039846*pb],
[[[1100.0*GeV, 612.5*GeV, 125.0*GeV], [1100.0*GeV, 612.5*GeV, 125.0*GeV]], 0.0041059*pb],
[[[1100.0*GeV, 625.0*GeV, 150.0*GeV], [1100.0*GeV, 625.0*GeV, 150.0*GeV]], 0.0042589*pb],
[[[1100.0*GeV, 637.5*GeV, 175.0*GeV], [1100.0*GeV, 637.5*GeV, 175.0*GeV]], 0.0044584*pb],
[[[1100.0*GeV, 650.0*GeV, 200.0*GeV], [1100.0*GeV, 650.0*GeV, 200.0*GeV]], 0.0047212*pb],
[[[1100.0*GeV, 662.5*GeV, 225.0*GeV], [1100.0*GeV, 662.5*GeV, 225.0*GeV]], 0.0049951*pb],
[[[1100.0*GeV, 675.0*GeV, 250.0*GeV], [1100.0*GeV, 675.0*GeV, 250.0*GeV]], 0.0052546*pb],
[[[1100.0*GeV, 687.5*GeV, 275.0*GeV], [1100.0*GeV, 687.5*GeV, 275.0*GeV]], 0.0055231*pb],
[[[1100.0*GeV, 700.0*GeV, 300.0*GeV], [1100.0*GeV, 700.0*GeV, 300.0*GeV]], 0.0058704*pb],
[[[1100.0*GeV, 712.5*GeV, 325.0*GeV], [1100.0*GeV, 712.5*GeV, 325.0*GeV]], 0.0063535*pb],
[[[1100.0*GeV, 725.0*GeV, 350.0*GeV], [1100.0*GeV, 725.0*GeV, 350.0*GeV]], 0.0069319*pb],
[[[1100.0*GeV, 737.5*GeV, 375.0*GeV], [1100.0*GeV, 737.5*GeV, 375.0*GeV]], 0.0075739*pb],
[[[1100.0*GeV, 750.0*GeV, 400.0*GeV], [1100.0*GeV, 750.0*GeV, 400.0*GeV]], 0.0083582*pb],
[[[1100.0*GeV, 762.5*GeV, 425.0*GeV], [1100.0*GeV, 762.5*GeV, 425.0*GeV]], 0.0093159*pb],
[[[1100.0*GeV, 775.0*GeV, 450.0*GeV], [1100.0*GeV, 775.0*GeV, 450.0*GeV]], 0.010552*pb],
[[[1100.0*GeV, 787.5*GeV, 475.0*GeV], [1100.0*GeV, 787.5*GeV, 475.0*GeV]], 0.012074*pb],
[[[1100.0*GeV, 800.0*GeV, 500.0*GeV], [1100.0*GeV, 800.0*GeV, 500.0*GeV]], 0.014099*pb],
[[[1100.0*GeV, 812.5*GeV, 525.0*GeV], [1100.0*GeV, 812.5*GeV, 525.0*GeV]], 0.016695*pb],
[[[1100.0*GeV, 825.0*GeV, 550.0*GeV], [1100.0*GeV, 825.0*GeV, 550.0*GeV]], 0.020128*pb],
[[[1100.0*GeV, 837.5*GeV, 575.0*GeV], [1100.0*GeV, 837.5*GeV, 575.0*GeV]], 0.024498*pb],
[[[1100.0*GeV, 850.0*GeV, 600.0*GeV], [1100.0*GeV, 850.0*GeV, 600.0*GeV]], 0.030117*pb],
[[[1100.0*GeV, 862.5*GeV, 625.0*GeV], [1100.0*GeV, 862.5*GeV, 625.0*GeV]], 0.03667*pb],
[[[1100.0*GeV, 875.0*GeV, 650.0*GeV], [1100.0*GeV, 875.0*GeV, 650.0*GeV]], 0.043807*pb],
[[[1100.0*GeV, 887.5*GeV, 675.0*GeV], [1100.0*GeV, 887.5*GeV, 675.0*GeV]], 0.051901*pb],
[[[1100.0*GeV, 900.0*GeV, 700.0*GeV], [1100.0*GeV, 900.0*GeV, 700.0*GeV]], 0.062245*pb],
[[[1100.0*GeV, 912.5*GeV, 725.0*GeV], [1100.0*GeV, 912.5*GeV, 725.0*GeV]], 0.076156*pb],
[[[1100.0*GeV, 925.0*GeV, 750.0*GeV], [1100.0*GeV, 925.0*GeV, 750.0*GeV]], 0.09425*pb],
[[[1100.0*GeV, 937.5*GeV, 775.0*GeV], [1100.0*GeV, 937.5*GeV, 775.0*GeV]], 0.11667*pb],
[[[1100.0*GeV, 950.0*GeV, 800.0*GeV], [1100.0*GeV, 950.0*GeV, 800.0*GeV]], 0.1447*pb],
[[[1100.0*GeV, 962.5*GeV, 825.0*GeV], [1100.0*GeV, 962.5*GeV, 825.0*GeV]], 0.17239*pb],
[[[1100.0*GeV, 975.0*GeV, 850.0*GeV], [1100.0*GeV, 975.0*GeV, 850.0*GeV]], 0.1941*pb],
[[[1100.0*GeV, 987.5*GeV, 875.0*GeV], [1100.0*GeV, 987.5*GeV, 875.0*GeV]], 0.19926*pb],
[[[1125.0*GeV, 562.5*GeV, 0.0*GeV], [1125.0*GeV, 562.5*GeV, 0.0*GeV]], 0.0032054*pb],
[[[1125.0*GeV, 575.0*GeV, 25.0*GeV], [1125.0*GeV, 575.0*GeV, 25.0*GeV]], 0.0034032*pb],
[[[1125.0*GeV, 587.5*GeV, 50.0*GeV], [1125.0*GeV, 587.5*GeV, 50.0*GeV]], 0.0035062*pb],
[[[1125.0*GeV, 600.0*GeV, 75.0*GeV], [1125.0*GeV, 600.0*GeV, 75.0*GeV]], 0.0035642*pb],
[[[1125.0*GeV, 612.5*GeV, 100.0*GeV], [1125.0*GeV, 612.5*GeV, 100.0*GeV]], 0.0036903*pb],
[[[1125.0*GeV, 625.0*GeV, 125.0*GeV], [1125.0*GeV, 625.0*GeV, 125.0*GeV]], 0.0038282*pb],
[[[1125.0*GeV, 637.5*GeV, 150.0*GeV], [1125.0*GeV, 637.5*GeV, 150.0*GeV]], 0.0039424*pb],
[[[1125.0*GeV, 650.0*GeV, 175.0*GeV], [1125.0*GeV, 650.0*GeV, 175.0*GeV]], 0.0040757*pb],
[[[1125.0*GeV, 662.5*GeV, 200.0*GeV], [1125.0*GeV, 662.5*GeV, 200.0*GeV]], 0.0042649*pb],
[[[1125.0*GeV, 675.0*GeV, 225.0*GeV], [1125.0*GeV, 675.0*GeV, 225.0*GeV]], 0.0045065*pb],
[[[1125.0*GeV, 687.5*GeV, 250.0*GeV], [1125.0*GeV, 687.5*GeV, 250.0*GeV]], 0.0047467*pb],
[[[1125.0*GeV, 700.0*GeV, 275.0*GeV], [1125.0*GeV, 700.0*GeV, 275.0*GeV]], 0.0050135*pb],
[[[1125.0*GeV, 712.5*GeV, 300.0*GeV], [1125.0*GeV, 712.5*GeV, 300.0*GeV]], 0.0052997*pb],
[[[1125.0*GeV, 725.0*GeV, 325.0*GeV], [1125.0*GeV, 725.0*GeV, 325.0*GeV]], 0.0056931*pb],
[[[1125.0*GeV, 737.5*GeV, 350.0*GeV], [1125.0*GeV, 737.5*GeV, 350.0*GeV]], 0.0061661*pb],
[[[1125.0*GeV, 750.0*GeV, 375.0*GeV], [1125.0*GeV, 750.0*GeV, 375.0*GeV]], 0.0067412*pb],
[[[1125.0*GeV, 762.5*GeV, 400.0*GeV], [1125.0*GeV, 762.5*GeV, 400.0*GeV]], 0.0073838*pb],
[[[1125.0*GeV, 775.0*GeV, 425.0*GeV], [1125.0*GeV, 775.0*GeV, 425.0*GeV]], 0.0081601*pb],
[[[1125.0*GeV, 787.5*GeV, 450.0*GeV], [1125.0*GeV, 787.5*GeV, 450.0*GeV]], 0.0090795*pb],
[[[1125.0*GeV, 800.0*GeV, 475.0*GeV], [1125.0*GeV, 800.0*GeV, 475.0*GeV]], 0.01029*pb],
[[[1125.0*GeV, 812.5*GeV, 500.0*GeV], [1125.0*GeV, 812.5*GeV, 500.0*GeV]], 0.011793*pb],
[[[1125.0*GeV, 825.0*GeV, 525.0*GeV], [1125.0*GeV, 825.0*GeV, 525.0*GeV]], 0.013831*pb],
[[[1125.0*GeV, 837.5*GeV, 550.0*GeV], [1125.0*GeV, 837.5*GeV, 550.0*GeV]], 0.016352*pb],
[[[1125.0*GeV, 850.0*GeV, 575.0*GeV], [1125.0*GeV, 850.0*GeV, 575.0*GeV]], 0.019851*pb],
[[[1125.0*GeV, 862.5*GeV, 600.0*GeV], [1125.0*GeV, 862.5*GeV, 600.0*GeV]], 0.024393*pb],
[[[1125.0*GeV, 875.0*GeV, 625.0*GeV], [1125.0*GeV, 875.0*GeV, 625.0*GeV]], 0.030372*pb],
[[[1125.0*GeV, 887.5*GeV, 650.0*GeV], [1125.0*GeV, 887.5*GeV, 650.0*GeV]], 0.03699*pb],
[[[1125.0*GeV, 900.0*GeV, 675.0*GeV], [1125.0*GeV, 900.0*GeV, 675.0*GeV]], 0.04403*pb],
[[[1125.0*GeV, 912.5*GeV, 700.0*GeV], [1125.0*GeV, 912.5*GeV, 700.0*GeV]], 0.052063*pb],
[[[1125.0*GeV, 925.0*GeV, 725.0*GeV], [1125.0*GeV, 925.0*GeV, 725.0*GeV]], 0.062612*pb],
[[[1125.0*GeV, 937.5*GeV, 750.0*GeV], [1125.0*GeV, 937.5*GeV, 750.0*GeV]], 0.076682*pb],
[[[1125.0*GeV, 950.0*GeV, 775.0*GeV], [1125.0*GeV, 950.0*GeV, 775.0*GeV]], 0.094662*pb],
[[[1125.0*GeV, 962.5*GeV, 800.0*GeV], [1125.0*GeV, 962.5*GeV, 800.0*GeV]], 0.11558*pb],
[[[1125.0*GeV, 975.0*GeV, 825.0*GeV], [1125.0*GeV, 975.0*GeV, 825.0*GeV]], 0.13892*pb],
[[[1125.0*GeV, 987.5*GeV, 850.0*GeV], [1125.0*GeV, 987.5*GeV, 850.0*GeV]], 0.15591*pb],
[[[1125.0*GeV, 1000.0*GeV, 875.0*GeV], [1125.0*GeV, 1000.0*GeV, 875.0*GeV]], 0.16563*pb],
[[[1125.0*GeV, 1012.5*GeV, 900.0*GeV], [1125.0*GeV, 1012.5*GeV, 900.0*GeV]], 0.16503*pb],
[[[1150.0*GeV, 575.0*GeV, 0.0*GeV], [1150.0*GeV, 575.0*GeV, 0.0*GeV]], 0.0028406*pb],
[[[1150.0*GeV, 587.5*GeV, 25.0*GeV], [1150.0*GeV, 587.5*GeV, 25.0*GeV]], 0.0030622*pb],
[[[1150.0*GeV, 600.0*GeV, 50.0*GeV], [1150.0*GeV, 600.0*GeV, 50.0*GeV]], 0.0031921*pb],
[[[1150.0*GeV, 612.5*GeV, 75.0*GeV], [1150.0*GeV, 612.5*GeV, 75.0*GeV]], 0.0032553*pb],
[[[1150.0*GeV, 625.0*GeV, 100.0*GeV], [1150.0*GeV, 625.0*GeV, 100.0*GeV]], 0.0034011*pb],
[[[1150.0*GeV, 637.5*GeV, 125.0*GeV], [1150.0*GeV, 637.5*GeV, 125.0*GeV]], 0.0035437*pb],
[[[1150.0*GeV, 650.0*GeV, 150.0*GeV], [1150.0*GeV, 650.0*GeV, 150.0*GeV]], 0.0036489*pb],
[[[1150.0*GeV, 662.5*GeV, 175.0*GeV], [1150.0*GeV, 662.5*GeV, 175.0*GeV]], 0.0037383*pb],
[[[1150.0*GeV, 675.0*GeV, 200.0*GeV], [1150.0*GeV, 675.0*GeV, 200.0*GeV]], 0.0038806*pb],
[[[1150.0*GeV, 687.5*GeV, 225.0*GeV], [1150.0*GeV, 687.5*GeV, 225.0*GeV]], 0.0040944*pb],
[[[1150.0*GeV, 700.0*GeV, 250.0*GeV], [1150.0*GeV, 700.0*GeV, 250.0*GeV]], 0.0043423*pb],
[[[1150.0*GeV, 712.5*GeV, 275.0*GeV], [1150.0*GeV, 712.5*GeV, 275.0*GeV]], 0.0046042*pb],
[[[1150.0*GeV, 725.0*GeV, 300.0*GeV], [1150.0*GeV, 725.0*GeV, 300.0*GeV]], 0.0048645*pb],
[[[1150.0*GeV, 737.5*GeV, 325.0*GeV], [1150.0*GeV, 737.5*GeV, 325.0*GeV]], 0.0051643*pb],
[[[1150.0*GeV, 750.0*GeV, 350.0*GeV], [1150.0*GeV, 750.0*GeV, 350.0*GeV]], 0.0055504*pb],
[[[1150.0*GeV, 762.5*GeV, 375.0*GeV], [1150.0*GeV, 762.5*GeV, 375.0*GeV]], 0.0060311*pb],
[[[1150.0*GeV, 775.0*GeV, 400.0*GeV], [1150.0*GeV, 775.0*GeV, 400.0*GeV]], 0.0065981*pb],
[[[1150.0*GeV, 787.5*GeV, 425.0*GeV], [1150.0*GeV, 787.5*GeV, 425.0*GeV]], 0.0072207*pb],
[[[1150.0*GeV, 800.0*GeV, 450.0*GeV], [1150.0*GeV, 800.0*GeV, 450.0*GeV]], 0.0079543*pb],
[[[1150.0*GeV, 812.5*GeV, 475.0*GeV], [1150.0*GeV, 812.5*GeV, 475.0*GeV]], 0.0088619*pb],
[[[1150.0*GeV, 825.0*GeV, 500.0*GeV], [1150.0*GeV, 825.0*GeV, 500.0*GeV]], 0.010019*pb],
[[[1150.0*GeV, 837.5*GeV, 525.0*GeV], [1150.0*GeV, 837.5*GeV, 525.0*GeV]], 0.011558*pb],
[[[1150.0*GeV, 850.0*GeV, 550.0*GeV], [1150.0*GeV, 850.0*GeV, 550.0*GeV]], 0.013508*pb],
[[[1150.0*GeV, 862.5*GeV, 575.0*GeV], [1150.0*GeV, 862.5*GeV, 575.0*GeV]], 0.016183*pb],
[[[1150.0*GeV, 875.0*GeV, 600.0*GeV], [1150.0*GeV, 875.0*GeV, 600.0*GeV]], 0.019831*pb],
[[[1150.0*GeV, 887.5*GeV, 625.0*GeV], [1150.0*GeV, 887.5*GeV, 625.0*GeV]], 0.024761*pb],
[[[1150.0*GeV, 900.0*GeV, 650.0*GeV], [1150.0*GeV, 900.0*GeV, 650.0*GeV]], 0.030899*pb],
[[[1150.0*GeV, 912.5*GeV, 675.0*GeV], [1150.0*GeV, 912.5*GeV, 675.0*GeV]], 0.037453*pb],
[[[1150.0*GeV, 925.0*GeV, 700.0*GeV], [1150.0*GeV, 925.0*GeV, 700.0*GeV]], 0.044841*pb],
[[[1150.0*GeV, 937.5*GeV, 725.0*GeV], [1150.0*GeV, 937.5*GeV, 725.0*GeV]], 0.052885*pb],
[[[1150.0*GeV, 950.0*GeV, 750.0*GeV], [1150.0*GeV, 950.0*GeV, 750.0*GeV]], 0.063435*pb],
[[[1150.0*GeV, 962.5*GeV, 775.0*GeV], [1150.0*GeV, 962.5*GeV, 775.0*GeV]], 0.076148*pb],
[[[1150.0*GeV, 975.0*GeV, 800.0*GeV], [1150.0*GeV, 975.0*GeV, 800.0*GeV]], 0.09096*pb],
[[[1150.0*GeV, 987.5*GeV, 825.0*GeV], [1150.0*GeV, 987.5*GeV, 825.0*GeV]], 0.10944*pb],
[[[1150.0*GeV, 1000.0*GeV, 850.0*GeV], [1150.0*GeV, 1000.0*GeV, 850.0*GeV]], 0.1267*pb],
[[[1150.0*GeV, 1012.5*GeV, 875.0*GeV], [1150.0*GeV, 1012.5*GeV, 875.0*GeV]], 0.13736*pb],
[[[1150.0*GeV, 1025.0*GeV, 900.0*GeV], [1150.0*GeV, 1025.0*GeV, 900.0*GeV]], 0.13602*pb],
[[[1150.0*GeV, 1037.5*GeV, 925.0*GeV], [1150.0*GeV, 1037.5*GeV, 925.0*GeV]], 0.13189*pb],
[[[1175.0*GeV, 587.5*GeV, 0.0*GeV], [1175.0*GeV, 587.5*GeV, 0.0*GeV]], 0.0027769*pb],
[[[1175.0*GeV, 600.0*GeV, 25.0*GeV], [1175.0*GeV, 600.0*GeV, 25.0*GeV]], 0.0028387*pb],
[[[1175.0*GeV, 612.5*GeV, 50.0*GeV], [1175.0*GeV, 612.5*GeV, 50.0*GeV]], 0.0029054*pb],
[[[1175.0*GeV, 625.0*GeV, 75.0*GeV], [1175.0*GeV, 625.0*GeV, 75.0*GeV]], 0.0029952*pb],
[[[1175.0*GeV, 637.5*GeV, 100.0*GeV], [1175.0*GeV, 637.5*GeV, 100.0*GeV]], 0.0031277*pb],
[[[1175.0*GeV, 650.0*GeV, 125.0*GeV], [1175.0*GeV, 650.0*GeV, 125.0*GeV]], 0.0032634*pb],
[[[1175.0*GeV, 662.5*GeV, 150.0*GeV], [1175.0*GeV, 662.5*GeV, 150.0*GeV]], 0.0033637*pb],
[[[1175.0*GeV, 675.0*GeV, 175.0*GeV], [1175.0*GeV, 675.0*GeV, 175.0*GeV]], 0.0034436*pb],
[[[1175.0*GeV, 687.5*GeV, 200.0*GeV], [1175.0*GeV, 687.5*GeV, 200.0*GeV]], 0.003548*pb],
[[[1175.0*GeV, 700.0*GeV, 225.0*GeV], [1175.0*GeV, 700.0*GeV, 225.0*GeV]], 0.0037371*pb],
[[[1175.0*GeV, 712.5*GeV, 250.0*GeV], [1175.0*GeV, 712.5*GeV, 250.0*GeV]], 0.003973*pb],
[[[1175.0*GeV, 725.0*GeV, 275.0*GeV], [1175.0*GeV, 725.0*GeV, 275.0*GeV]], 0.0042441*pb],
[[[1175.0*GeV, 737.5*GeV, 300.0*GeV], [1175.0*GeV, 737.5*GeV, 300.0*GeV]], 0.0044963*pb],
[[[1175.0*GeV, 750.0*GeV, 325.0*GeV], [1175.0*GeV, 750.0*GeV, 325.0*GeV]], 0.0047522*pb],
[[[1175.0*GeV, 762.5*GeV, 350.0*GeV], [1175.0*GeV, 762.5*GeV, 350.0*GeV]], 0.0050475*pb],
[[[1175.0*GeV, 775.0*GeV, 375.0*GeV], [1175.0*GeV, 775.0*GeV, 375.0*GeV]], 0.0054476*pb],
[[[1175.0*GeV, 787.5*GeV, 400.0*GeV], [1175.0*GeV, 787.5*GeV, 400.0*GeV]], 0.0059325*pb],
[[[1175.0*GeV, 800.0*GeV, 425.0*GeV], [1175.0*GeV, 800.0*GeV, 425.0*GeV]], 0.0064858*pb],
[[[1175.0*GeV, 812.5*GeV, 450.0*GeV], [1175.0*GeV, 812.5*GeV, 450.0*GeV]], 0.0070656*pb],
[[[1175.0*GeV, 825.0*GeV, 475.0*GeV], [1175.0*GeV, 825.0*GeV, 475.0*GeV]], 0.0077901*pb],
[[[1175.0*GeV, 837.5*GeV, 500.0*GeV], [1175.0*GeV, 837.5*GeV, 500.0*GeV]], 0.008681*pb],
[[[1175.0*GeV, 850.0*GeV, 525.0*GeV], [1175.0*GeV, 850.0*GeV, 525.0*GeV]], 0.009902*pb],
[[[1175.0*GeV, 862.5*GeV, 550.0*GeV], [1175.0*GeV, 862.5*GeV, 550.0*GeV]], 0.01137*pb],
[[[1175.0*GeV, 875.0*GeV, 575.0*GeV], [1175.0*GeV, 875.0*GeV, 575.0*GeV]], 0.013338*pb],
[[[1175.0*GeV, 887.5*GeV, 600.0*GeV], [1175.0*GeV, 887.5*GeV, 600.0*GeV]], 0.015943*pb],
[[[1175.0*GeV, 900.0*GeV, 625.0*GeV], [1175.0*GeV, 900.0*GeV, 625.0*GeV]], 0.019625*pb],
[[[1175.0*GeV, 912.5*GeV, 650.0*GeV], [1175.0*GeV, 912.5*GeV, 650.0*GeV]], 0.024704*pb],
[[[1175.0*GeV, 925.0*GeV, 675.0*GeV], [1175.0*GeV, 925.0*GeV, 675.0*GeV]], 0.030495*pb],
[[[1175.0*GeV, 937.5*GeV, 700.0*GeV], [1175.0*GeV, 937.5*GeV, 700.0*GeV]], 0.037488*pb],
[[[1175.0*GeV, 950.0*GeV, 725.0*GeV], [1175.0*GeV, 950.0*GeV, 725.0*GeV]], 0.044651*pb],
[[[1175.0*GeV, 962.5*GeV, 750.0*GeV], [1175.0*GeV, 962.5*GeV, 750.0*GeV]], 0.053454*pb],
[[[1175.0*GeV, 975.0*GeV, 775.0*GeV], [1175.0*GeV, 975.0*GeV, 775.0*GeV]], 0.063489*pb],
[[[1175.0*GeV, 987.5*GeV, 800.0*GeV], [1175.0*GeV, 987.5*GeV, 800.0*GeV]], 0.074888*pb],
[[[1175.0*GeV, 1000.0*GeV, 825.0*GeV], [1175.0*GeV, 1000.0*GeV, 825.0*GeV]], 0.089405*pb],
[[[1175.0*GeV, 1012.5*GeV, 850.0*GeV], [1175.0*GeV, 1012.5*GeV, 850.0*GeV]], 0.10229*pb],
[[[1175.0*GeV, 1025.0*GeV, 875.0*GeV], [1175.0*GeV, 1025.0*GeV, 875.0*GeV]], 0.11055*pb],
[[[1175.0*GeV, 1037.5*GeV, 900.0*GeV], [1175.0*GeV, 1037.5*GeV, 900.0*GeV]], 0.11074*pb],
[[[1175.0*GeV, 1050.0*GeV, 925.0*GeV], [1175.0*GeV, 1050.0*GeV, 925.0*GeV]], 0.10764*pb],
[[[1175.0*GeV, 1062.5*GeV, 950.0*GeV], [1175.0*GeV, 1062.5*GeV, 950.0*GeV]], 0.10291*pb],
[[[1200.0*GeV, 600.0*GeV, 0.0*GeV], [1200.0*GeV, 600.0*GeV, 0.0*GeV]], 0.0025807*pb],
[[[1200.0*GeV, 612.5*GeV, 25.0*GeV], [1200.0*GeV, 612.5*GeV, 25.0*GeV]], 0.002688*pb],
[[[1200.0*GeV, 625.0*GeV, 50.0*GeV], [1200.0*GeV, 625.0*GeV, 50.0*GeV]], 0.0027615*pb],
[[[1200.0*GeV, 637.5*GeV, 75.0*GeV], [1200.0*GeV, 637.5*GeV, 75.0*GeV]], 0.0027947*pb],
[[[1200.0*GeV, 650.0*GeV, 100.0*GeV], [1200.0*GeV, 650.0*GeV, 100.0*GeV]], 0.0028918*pb],
[[[1200.0*GeV, 662.5*GeV, 125.0*GeV], [1200.0*GeV, 662.5*GeV, 125.0*GeV]], 0.0029961*pb],
[[[1200.0*GeV, 675.0*GeV, 150.0*GeV], [1200.0*GeV, 675.0*GeV, 150.0*GeV]], 0.0030929*pb],
[[[1200.0*GeV, 687.5*GeV, 175.0*GeV], [1200.0*GeV, 687.5*GeV, 175.0*GeV]], 0.0031799*pb],
[[[1200.0*GeV, 700.0*GeV, 200.0*GeV], [1200.0*GeV, 700.0*GeV, 200.0*GeV]], 0.0032801*pb],
[[[1200.0*GeV, 712.5*GeV, 225.0*GeV], [1200.0*GeV, 712.5*GeV, 225.0*GeV]], 0.0034397*pb],
[[[1200.0*GeV, 725.0*GeV, 250.0*GeV], [1200.0*GeV, 725.0*GeV, 250.0*GeV]], 0.0036565*pb],
[[[1200.0*GeV, 737.5*GeV, 275.0*GeV], [1200.0*GeV, 737.5*GeV, 275.0*GeV]], 0.0039068*pb],
[[[1200.0*GeV, 750.0*GeV, 300.0*GeV], [1200.0*GeV, 750.0*GeV, 300.0*GeV]], 0.0041592*pb],
[[[1200.0*GeV, 762.5*GeV, 325.0*GeV], [1200.0*GeV, 762.5*GeV, 325.0*GeV]], 0.004391*pb],
[[[1200.0*GeV, 775.0*GeV, 350.0*GeV], [1200.0*GeV, 775.0*GeV, 350.0*GeV]], 0.0046436*pb],
[[[1200.0*GeV, 787.5*GeV, 375.0*GeV], [1200.0*GeV, 787.5*GeV, 375.0*GeV]], 0.0049639*pb],
[[[1200.0*GeV, 800.0*GeV, 400.0*GeV], [1200.0*GeV, 800.0*GeV, 400.0*GeV]], 0.0053863*pb],
[[[1200.0*GeV, 812.5*GeV, 425.0*GeV], [1200.0*GeV, 812.5*GeV, 425.0*GeV]], 0.0058605*pb],
[[[1200.0*GeV, 825.0*GeV, 450.0*GeV], [1200.0*GeV, 825.0*GeV, 450.0*GeV]], 0.0063689*pb],
[[[1200.0*GeV, 837.5*GeV, 475.0*GeV], [1200.0*GeV, 837.5*GeV, 475.0*GeV]], 0.006936*pb],
[[[1200.0*GeV, 850.0*GeV, 500.0*GeV], [1200.0*GeV, 850.0*GeV, 500.0*GeV]], 0.0076325*pb],
[[[1200.0*GeV, 862.5*GeV, 525.0*GeV], [1200.0*GeV, 862.5*GeV, 525.0*GeV]], 0.0085634*pb],
[[[1200.0*GeV, 875.0*GeV, 550.0*GeV], [1200.0*GeV, 875.0*GeV, 550.0*GeV]], 0.0097372*pb],
[[[1200.0*GeV, 887.5*GeV, 575.0*GeV], [1200.0*GeV, 887.5*GeV, 575.0*GeV]], 0.011215*pb],
[[[1200.0*GeV, 900.0*GeV, 600.0*GeV], [1200.0*GeV, 900.0*GeV, 600.0*GeV]], 0.013163*pb],
[[[1200.0*GeV, 912.5*GeV, 625.0*GeV], [1200.0*GeV, 912.5*GeV, 625.0*GeV]], 0.015759*pb],
[[[1200.0*GeV, 925.0*GeV, 650.0*GeV], [1200.0*GeV, 925.0*GeV, 650.0*GeV]], 0.01944*pb],
[[[1200.0*GeV, 937.5*GeV, 675.0*GeV], [1200.0*GeV, 937.5*GeV, 675.0*GeV]], 0.024188*pb],
[[[1200.0*GeV, 950.0*GeV, 700.0*GeV], [1200.0*GeV, 950.0*GeV, 700.0*GeV]], 0.030387*pb],
[[[1200.0*GeV, 962.5*GeV, 725.0*GeV], [1200.0*GeV, 962.5*GeV, 725.0*GeV]], 0.037416*pb],
[[[1200.0*GeV, 975.0*GeV, 750.0*GeV], [1200.0*GeV, 975.0*GeV, 750.0*GeV]], 0.045309*pb],
[[[1200.0*GeV, 987.5*GeV, 775.0*GeV], [1200.0*GeV, 987.5*GeV, 775.0*GeV]], 0.053897*pb],
[[[1200.0*GeV, 1000.0*GeV, 800.0*GeV], [1200.0*GeV, 1000.0*GeV, 800.0*GeV]], 0.06323*pb],
[[[1200.0*GeV, 1012.5*GeV, 825.0*GeV], [1200.0*GeV, 1012.5*GeV, 825.0*GeV]], 0.074311*pb],
[[[1200.0*GeV, 1025.0*GeV, 850.0*GeV], [1200.0*GeV, 1025.0*GeV, 850.0*GeV]], 0.085959*pb],
[[[1200.0*GeV, 1037.5*GeV, 875.0*GeV], [1200.0*GeV, 1037.5*GeV, 875.0*GeV]], 0.091832*pb],
